,user_id,group_id,period
0,81,1272,1996
1,126,1272,1996
2,235,1272,1996
3,314,1272,1996
4,394,1272,1996
5,81,1270,1996
6,117,1270,1996
7,126,1270,1996
8,136,1270,1996
9,411,1270,1996
10,436,1270,1996
11,584,1270,1996
12,602,1270,1996
13,40,942,1996
14,81,942,1996
15,126,942,1996
16,373,942,1996
17,446,942,1996
18,485,942,1996
19,566,942,1996
20,588,942,1996
21,81,1271,1996
22,126,1271,1996
23,14,118,1996
24,58,118,1996
25,117,118,1996
26,379,118,1996
27,602,118,1996
28,604,118,1996
29,40,943,1996
30,94,943,1996
31,373,943,1996
32,541,943,1996
33,40,937,1996
34,117,937,1996
35,373,937,1996
36,602,937,1996
37,94,1333,1996
38,126,1333,1996
39,386,1333,1996
40,541,1333,1996
41,117,46,1996
42,126,46,1996
43,468,46,1996
44,584,46,1996
45,117,47,1996
46,126,47,1996
47,584,47,1996
48,6,1197,1996
49,94,1197,1996
50,117,1197,1996
51,541,1197,1996
52,126,58,1996
53,136,58,1996
54,145,58,1996
55,314,58,1996
56,394,58,1996
57,436,58,1996
58,498,58,1996
59,126,64,1996
60,191,64,1996
61,314,64,1996
62,394,64,1996
63,588,64,1996
64,126,67,1996
65,314,67,1996
66,394,67,1996
67,126,62,1996
68,136,62,1996
69,436,62,1996
70,588,62,1996
71,126,61,1996
72,136,61,1996
73,436,61,1996
74,38,880,1996
75,94,880,1996
76,235,880,1996
77,373,880,1996
78,94,1330,1996
79,121,1330,1996
80,373,1330,1996
81,559,1330,1996
82,94,1346,1996
83,455,1346,1996
84,14,112,1996
85,314,112,1996
86,191,390,1996
87,314,390,1996
88,386,390,1996
89,446,390,1996
90,126,60,1996
91,136,60,1996
92,314,60,1996
93,379,60,1996
94,6,1182,1996
95,126,1182,1996
96,126,59,1996
97,136,59,1996
98,314,59,1996
99,126,66,1996
100,314,66,1996
101,126,57,1996
102,136,57,1996
103,14,119,1996
104,81,119,1996
105,379,119,1996
106,411,119,1996
107,38,876,1996
108,81,876,1996
109,373,876,1996
110,386,876,1996
111,541,876,1996
112,588,876,1996
113,81,1277,1996
114,373,1277,1996
115,411,1277,1996
116,588,1277,1996
117,81,1281,1996
118,411,1281,1996
119,81,1278,1996
120,373,1278,1996
121,588,1278,1996
122,14,113,1996
123,373,113,1996
124,379,113,1996
125,541,113,1996
126,14,114,1996
127,379,114,1996
128,386,910,1996
129,541,910,1996
130,58,1162,1996
131,109,1162,1996
132,373,846,1996
133,386,846,1996
134,524,846,1996
135,373,849,1996
136,444,849,1996
137,38,862,1996
138,191,862,1996
139,524,862,1996
140,117,50,1996
141,136,50,1996
142,584,50,1996
143,602,50,1996
144,117,53,1996
145,602,53,1996
146,117,52,1996
147,584,52,1996
148,58,1165,1996
149,126,1165,1996
150,38,879,1996
151,94,879,1996
152,126,879,1996
153,485,879,1996
154,588,879,1996
155,126,69,1996
156,485,69,1996
157,588,69,1996
158,94,1332,1996
159,126,1332,1996
160,133,1332,1996
161,94,1331,1996
162,126,1331,1996
163,126,70,1996
164,588,70,1996
165,38,873,1996
166,588,873,1996
167,81,1276,1996
168,314,1276,1996
169,446,1276,1996
170,81,1275,1996
171,314,1275,1996
172,81,1282,1996
173,446,1282,1996
174,5,1064,1996
175,314,1064,1996
176,26,581,1996
177,38,581,1996
178,314,581,1996
179,386,581,1996
180,446,581,1996
181,566,581,1996
182,446,1003,1996
183,566,1003,1996
184,385,898,1996
185,386,898,1996
186,38,870,1996
187,559,870,1996
188,38,866,1996
189,386,866,1996
190,58,1164,1996
191,117,1164,1996
192,136,1164,1996
193,94,1344,1996
194,373,1344,1996
195,386,1344,1996
196,117,49,1996
