,user_id,group_id,period
0,109,7,1996-08
1,162,7,1996-08
2,179,7,1996-08
3,455,7,1996-08
4,476,7,1996-08
5,486,7,1996-08
6,498,7,1996-08
7,512,7,1996-08
8,38,37,1996-08
9,109,37,1996-08
10,176,37,1996-08
11,179,37,1996-08
12,229,37,1996-08
13,447,37,1996-08
14,486,37,1996-08
15,498,37,1996-08
16,512,37,1996-08
17,574,37,1996-08
18,588,37,1996-08
19,602,37,1996-08
20,109,10,1996-08
21,179,10,1996-08
22,486,10,1996-08
23,498,10,1996-08
24,512,10,1996-08
25,541,10,1996-08
26,584,10,1996-08
27,592,10,1996-08
28,109,9,1996-08
29,179,9,1996-08
30,486,9,1996-08
31,498,9,1996-08
32,512,9,1996-08
33,176,24,1996-08
34,455,24,1996-08
35,512,24,1996-08
36,574,24,1996-08
37,588,24,1996-08
38,602,24,1996-08
39,56,60,1996-08
40,235,60,1996-08
41,349,60,1996-08
42,411,60,1996-08
43,455,60,1996-08
44,485,60,1996-08
45,512,60,1996-08
46,592,60,1996-08
47,46,50,1996-08
48,176,50,1996-08
49,512,50,1996-08
50,574,50,1996-08
51,588,50,1996-08
52,592,50,1996-08
53,602,50,1996-08
54,176,25,1996-08
55,512,25,1996-08
56,574,25,1996-08
57,588,25,1996-08
58,602,25,1996-08
59,38,38,1996-08
60,176,38,1996-08
61,229,38,1996-08
62,476,38,1996-08
63,486,38,1996-08
64,498,38,1996-08
65,512,38,1996-08
66,588,38,1996-08
67,602,38,1996-08
68,476,56,1996-08
69,486,56,1996-08
70,498,56,1996-08
71,512,56,1996-08
72,541,56,1996-08
73,592,56,1996-08
74,38,40,1996-08
75,46,40,1996-08
76,176,40,1996-08
77,229,40,1996-08
78,486,40,1996-08
79,498,40,1996-08
80,512,40,1996-08
81,541,40,1996-08
82,588,40,1996-08
83,592,40,1996-08
84,602,40,1996-08
85,38,39,1996-08
86,176,39,1996-08
87,229,39,1996-08
88,486,39,1996-08
89,498,39,1996-08
90,512,39,1996-08
91,588,39,1996-08
92,602,39,1996-08
93,486,57,1996-08
94,498,57,1996-08
95,512,57,1996-08
96,541,57,1996-08
97,592,57,1996-08
98,46,49,1996-08
99,176,49,1996-08
100,242,49,1996-08
101,512,49,1996-08
102,588,49,1996-08
103,592,49,1996-08
104,602,49,1996-08
105,46,51,1996-08
106,176,51,1996-08
107,512,51,1996-08
108,588,51,1996-08
109,592,51,1996-08
110,602,51,1996-08
111,192,29,1996-08
112,235,29,1996-08
113,411,29,1996-08
114,485,29,1996-08
115,486,29,1996-08
116,498,29,1996-08
117,584,29,1996-08
118,592,29,1996-08
119,229,34,1996-08
120,486,34,1996-08
121,498,34,1996-08
122,584,34,1996-08
123,592,34,1996-08
124,142,14,1996-08
125,235,14,1996-08
126,411,14,1996-08
127,485,14,1996-08
128,592,14,1996-08
129,102,6,1996-08
130,109,6,1996-08
131,411,6,1996-08
132,486,6,1996-08
133,512,6,1996-08
134,109,11,1996-08
135,229,11,1996-08
136,447,11,1996-08
137,486,11,1996-08
138,512,11,1996-08
139,588,11,1996-08
140,602,11,1996-08
141,142,15,1996-08
142,242,15,1996-08
143,411,15,1996-08
144,512,15,1996-08
145,588,15,1996-08
146,602,15,1996-08
147,229,32,1996-08
148,242,32,1996-08
149,486,32,1996-08
150,512,32,1996-08
151,588,32,1996-08
152,602,32,1996-08
153,229,35,1996-08
154,486,35,1996-08
155,512,35,1996-08
156,588,35,1996-08
157,602,35,1996-08
158,8,71,1996-08
159,38,71,1996-08
160,162,71,1996-08
161,314,71,1996-08
162,455,71,1996-08
163,512,71,1996-08
164,602,71,1996-08
165,162,17,1996-08
166,235,17,1996-08
167,411,17,1996-08
168,444,17,1996-08
169,455,17,1996-08
170,512,17,1996-08
171,142,13,1996-08
172,235,13,1996-08
173,411,13,1996-08
174,455,13,1996-08
175,512,13,1996-08
176,602,13,1996-08
177,176,18,1996-08
178,179,18,1996-08
179,229,18,1996-08
180,314,18,1996-08
181,385,18,1996-08
182,476,18,1996-08
183,486,18,1996-08
184,602,18,1996-08
185,179,26,1996-08
186,476,26,1996-08
187,486,26,1996-08
188,584,26,1996-08
189,592,26,1996-08
190,176,19,1996-08
191,179,19,1996-08
192,229,19,1996-08
193,486,19,1996-08
194,584,19,1996-08
195,592,19,1996-08
196,602,19,1996-08
197,176,20,1996-08
198,179,20,1996-08
199,229,20,1996-08
200,486,20,1996-08
201,602,20,1996-08
202,176,21,1996-08
203,229,21,1996-08
204,476,21,1996-08
205,486,21,1996-08
206,592,21,1996-08
207,602,21,1996-08
208,176,22,1996-08
209,229,22,1996-08
210,476,22,1996-08
211,486,22,1996-08
212,602,22,1996-08
213,176,23,1996-08
214,229,23,1996-08
215,486,23,1996-08
216,592,23,1996-08
217,602,23,1996-08
218,229,33,1996-08
219,385,33,1996-08
220,486,33,1996-08
221,584,33,1996-08
222,592,33,1996-08
223,14,12,1996-08
224,176,12,1996-08
225,512,12,1996-08
226,574,12,1996-08
227,584,12,1996-08
228,602,12,1996-08
229,56,58,1996-08
230,176,58,1996-08
231,242,58,1996-08
232,512,58,1996-08
233,574,58,1996-08
234,602,58,1996-08
235,8,72,1996-08
236,38,72,1996-08
237,512,72,1996-08
238,588,72,1996-08
239,602,72,1996-08
240,38,41,1996-08
241,46,41,1996-08
242,394,41,1996-08
243,512,41,1996-08
244,541,41,1996-08
245,588,41,1996-08
246,602,41,1996-08
247,46,48,1996-08
248,142,48,1996-08
249,512,48,1996-08
250,588,48,1996-08
251,602,48,1996-08
252,38,42,1996-08
253,46,42,1996-08
254,512,42,1996-08
255,541,42,1996-08
256,588,42,1996-08
257,602,42,1996-08
258,8,70,1996-08
259,38,70,1996-08
260,142,70,1996-08
261,512,70,1996-08
262,602,70,1996-08
263,447,46,1996-08
264,476,46,1996-08
265,498,46,1996-08
266,574,46,1996-08
267,588,46,1996-08
268,46,53,1996-08
269,447,53,1996-08
270,498,53,1996-08
271,574,53,1996-08
272,588,53,1996-08
273,592,53,1996-08
274,46,47,1996-08
275,142,47,1996-08
276,273,47,1996-08
277,574,47,1996-08
278,588,47,1996-08
279,592,47,1996-08
280,46,54,1996-08
281,476,54,1996-08
282,498,54,1996-08
283,588,54,1996-08
284,592,54,1996-08
285,179,27,1996-08
286,485,27,1996-08
287,486,27,1996-08
288,498,27,1996-08
289,541,27,1996-08
290,584,27,1996-08
291,179,28,1996-08
292,486,28,1996-08
293,498,28,1996-08
294,541,28,1996-08
295,584,28,1996-08
296,142,16,1996-08
297,485,16,1996-08
298,486,16,1996-08
299,498,16,1996-08
300,584,16,1996-08
301,56,61,1996-08
302,235,61,1996-08
303,498,61,1996-08
304,584,61,1996-08
305,592,61,1996-08
306,46,55,1996-08
307,56,55,1996-08
308,235,55,1996-08
309,273,55,1996-08
310,592,55,1996-08
311,192,30,1996-08
312,349,30,1996-08
313,485,30,1996-08
314,498,30,1996-08
315,541,30,1996-08
316,584,30,1996-08
317,56,59,1996-08
318,192,59,1996-08
319,411,59,1996-08
320,486,59,1996-08
321,541,59,1996-08
322,584,59,1996-08
323,592,59,1996-08
324,192,31,1996-08
325,411,31,1996-08
326,486,31,1996-08
327,584,31,1996-08
328,592,31,1996-08
329,411,44,1996-08
330,476,44,1996-08
331,485,44,1996-08
332,541,44,1996-08
333,584,44,1996-08
334,109,8,1996-08
335,162,8,1996-08
336,235,8,1996-08
337,411,8,1996-08
338,498,8,1996-08
339,46,52,1996-08
340,235,52,1996-08
341,273,52,1996-08
342,584,52,1996-08
343,592,52,1996-08
344,6,63,1996-11
345,240,63,1996-11
346,379,63,1996-11
347,458,63,1996-11
348,470,63,1996-11
349,566,63,1996-11
350,6,68,1996-11
351,58,68,1996-11
352,94,68,1996-11
353,117,68,1996-11
354,340,68,1996-11
355,566,68,1996-11
356,6,67,1996-11
357,58,67,1996-11
358,340,67,1996-11
359,379,67,1996-11
360,458,67,1996-11
361,6,66,1996-11
362,43,66,1996-11
363,379,66,1996-11
364,458,66,1996-11
365,530,66,1996-11
366,6,65,1996-11
367,43,65,1996-11
368,181,65,1996-11
369,458,65,1996-11
370,470,65,1996-11
371,530,65,1996-11
372,6,64,1996-11
373,43,64,1996-11
374,174,64,1996-11
375,458,64,1996-11
376,530,64,1996-11
377,6,62,1996-11
378,174,62,1996-11
379,181,62,1996-11
380,458,62,1996-11
381,470,62,1996-11
382,43,45,1996-11
383,174,45,1996-11
384,340,45,1996-11
385,379,45,1996-11
386,458,45,1996-11
387,90,73,1997-02
388,206,73,1997-02
389,302,73,1997-02
390,451,73,1997-02
391,521,73,1997-02
392,1,0,2000-08
393,19,0,2000-08
394,27,0,2000-08
395,57,0,2000-08
396,414,0,2000-08
