,user_id,group_id,period
0,40,2423,1996-05
1,130,2423,1996-05
2,134,2423,1996-05
3,284,2423,1996-05
4,444,2423,1996-05
5,40,2419,1996-05
6,107,2419,1996-05
7,130,2419,1996-05
8,468,2419,1996-05
9,536,2419,1996-05
10,40,2429,1996-05
11,99,2429,1996-05
12,130,2429,1996-05
13,191,2429,1996-05
14,284,2429,1996-05
15,353,2429,1996-05
16,40,2427,1996-05
17,99,2427,1996-05
18,107,2427,1996-05
19,130,2427,1996-05
20,436,2427,1996-05
21,40,2424,1996-05
22,134,2424,1996-05
23,145,2424,1996-05
24,284,2424,1996-05
25,353,2424,1996-05
26,40,2420,1996-05
27,107,2420,1996-05
28,134,2420,1996-05
29,284,2420,1996-05
30,468,2420,1996-05
31,35,2141,1996-05
32,40,2141,1996-05
33,107,2141,1996-05
34,429,2141,1996-05
35,468,2141,1996-05
36,107,425,1996-05
37,134,425,1996-05
38,145,425,1996-05
39,353,425,1996-05
40,429,425,1996-05
41,40,2431,1996-05
42,99,2431,1996-05
43,130,2431,1996-05
44,284,2431,1996-05
45,353,2431,1996-05
46,604,2431,1996-05
47,35,2142,1996-05
48,40,2142,1996-05
49,284,2142,1996-05
50,353,2142,1996-05
51,429,2142,1996-05
52,40,2432,1996-05
53,99,2432,1996-05
54,136,2432,1996-05
55,284,2432,1996-05
56,353,2432,1996-05
57,429,2432,1996-05
58,604,2432,1996-05
59,40,2434,1996-05
60,99,2434,1996-05
61,284,2434,1996-05
62,353,2434,1996-05
63,604,2434,1996-05
64,40,2422,1996-05
65,107,2422,1996-05
66,191,2422,1996-05
67,353,2422,1996-05
68,436,2422,1996-05
69,40,2421,1996-05
70,107,2421,1996-05
71,145,2421,1996-05
72,353,2421,1996-05
73,468,2421,1996-05
74,107,424,1996-05
75,130,424,1996-05
76,134,424,1996-05
77,136,424,1996-05
78,468,424,1996-05
79,134,527,1996-05
80,145,527,1996-05
81,284,527,1996-05
82,353,527,1996-05
83,444,527,1996-05
84,134,526,1996-05
85,145,526,1996-05
86,284,526,1996-05
87,353,526,1996-05
88,429,526,1996-05
89,468,526,1996-05
90,40,2425,1996-05
91,145,2425,1996-05
92,191,2425,1996-05
93,444,2425,1996-05
94,604,2425,1996-05
95,99,5213,1996-05
96,130,5213,1996-05
97,429,5213,1996-05
98,468,5213,1996-05
99,536,5213,1996-05
100,35,2144,1996-05
101,40,2144,1996-05
102,99,2144,1996-05
103,136,2144,1996-05
104,284,2144,1996-05
105,429,2144,1996-05
106,40,2433,1996-05
107,99,2433,1996-05
108,136,2433,1996-05
109,284,2433,1996-05
110,429,2433,1996-05
111,99,5211,1996-05
112,107,5211,1996-05
113,130,5211,1996-05
114,429,5211,1996-05
115,468,5211,1996-05
116,35,2143,1996-05
117,40,2143,1996-05
118,429,2143,1996-05
119,468,2143,1996-05
120,536,2143,1996-05
121,99,5212,1996-05
122,130,5212,1996-05
123,136,5212,1996-05
124,284,5212,1996-05
125,429,5212,1996-05
126,35,2146,1996-05
127,99,2146,1996-05
128,136,2146,1996-05
129,284,2146,1996-05
130,429,2146,1996-05
131,40,2426,1996-05
132,191,2426,1996-05
