,user_id,group_id,period
0,5,1,1996
1,6,1,1996
2,37,1,1996
3,58,1,1996
4,81,1,1996
5,94,1,1996
6,102,1,1996
7,117,1,1996
8,145,1,1996
9,170,1,1996
10,173,1,1996
11,176,1,1996
12,179,1,1996
13,229,1,1996
14,235,1,1996
15,240,1,1996
16,347,1,1996
17,373,1,1996
18,379,1,1996
19,385,1,1996
20,394,1,1996
21,468,1,1996
22,498,1,1996
23,524,1,1996
24,541,1,1996
25,559,1,1996
26,574,1,1996
27,584,1,1996
28,592,1,1996
29,58,7,1996
30,94,7,1996
31,102,7,1996
32,121,7,1996
33,130,7,1996
34,133,7,1996
35,145,7,1996
36,240,7,1996
37,243,7,1996
38,347,7,1996
39,385,7,1996
40,394,7,1996
41,395,7,1996
42,436,7,1996
43,455,7,1996
44,458,7,1996
45,498,7,1996
46,559,7,1996
47,566,7,1996
48,569,7,1996
49,56,6,1996
50,94,6,1996
51,102,6,1996
52,117,6,1996
53,121,6,1996
54,126,6,1996
55,130,6,1996
56,134,6,1996
57,142,6,1996
58,145,6,1996
59,229,6,1996
60,235,6,1996
61,240,6,1996
62,347,6,1996
63,373,6,1996
64,374,6,1996
65,379,6,1996
66,411,6,1996
67,436,6,1996
68,455,6,1996
69,468,6,1996
70,470,6,1996
71,498,6,1996
72,541,6,1996
73,592,6,1996
74,609,6,1996
75,37,0,1996
76,54,0,1996
77,56,0,1996
78,117,0,1996
79,130,0,1996
80,145,0,1996
81,179,0,1996
82,235,0,1996
83,240,0,1996
84,242,0,1996
85,314,0,1996
86,374,0,1996
87,395,0,1996
88,411,0,1996
89,446,0,1996
90,455,0,1996
91,524,0,1996
92,559,0,1996
93,566,0,1996
94,592,0,1996
95,609,0,1996
96,6,9,1996
97,56,9,1996
98,81,9,1996
99,102,9,1996
100,117,9,1996
101,142,9,1996
102,145,9,1996
103,229,9,1996
104,347,9,1996
105,374,9,1996
106,395,9,1996
107,411,9,1996
108,436,9,1996
109,446,9,1996
110,455,9,1996
111,468,9,1996
112,470,9,1996
113,524,9,1996
114,541,9,1996
115,559,9,1996
116,566,9,1996
117,592,9,1996
118,5,3,1996
119,6,3,1996
120,46,3,1996
121,94,3,1996
122,121,3,1996
123,134,3,1996
124,170,3,1996
125,179,3,1996
126,229,3,1996
127,242,3,1996
128,347,3,1996
129,373,3,1996
130,385,3,1996
131,444,3,1996
132,447,3,1996
133,455,3,1996
134,458,3,1996
135,468,3,1996
136,470,3,1996
137,524,3,1996
138,541,3,1996
139,559,3,1996
140,5,4,1996
141,6,4,1996
142,54,4,1996
143,56,4,1996
144,94,4,1996
145,117,4,1996
146,173,4,1996
147,179,4,1996
148,229,4,1996
149,240,4,1996
150,242,4,1996
151,314,4,1996
152,373,4,1996
153,395,4,1996
154,436,4,1996
155,447,4,1996
156,468,4,1996
157,541,4,1996
158,559,4,1996
159,584,4,1996
160,5,2,1996
161,6,2,1996
162,38,2,1996
163,40,2,1996
164,94,2,1996
165,107,2,1996
166,109,2,1996
167,117,2,1996
168,136,2,1996
169,173,2,1996
170,174,2,1996
171,179,2,1996
172,229,2,1996
173,240,2,1996
174,284,2,1996
175,373,2,1996
176,468,2,1996
177,541,2,1996
178,559,2,1996
179,584,2,1996
180,8,10,1996
181,94,10,1996
182,121,10,1996
183,126,10,1996
184,142,10,1996
185,145,10,1996
186,170,10,1996
187,176,10,1996
188,242,10,1996
189,347,10,1996
190,373,10,1996
191,411,10,1996
192,436,10,1996
193,446,10,1996
194,447,10,1996
195,455,10,1996
196,498,10,1996
197,559,10,1996
198,566,10,1996
199,609,10,1996
200,54,5,1996
201,56,5,1996
202,58,5,1996
203,117,5,1996
204,121,5,1996
205,133,5,1996
206,170,5,1996
207,235,5,1996
208,240,5,1996
209,242,5,1996
210,347,5,1996
211,436,5,1996
212,444,5,1996
213,446,5,1996
214,455,5,1996
215,470,5,1996
216,524,5,1996
217,559,5,1996
218,592,5,1996
219,609,5,1996
220,6,8,1996
221,56,8,1996
222,58,8,1996
223,117,8,1996
224,126,8,1996
225,130,8,1996
226,170,8,1996
227,242,8,1996
228,347,8,1996
229,373,8,1996
230,374,8,1996
231,394,8,1996
232,444,8,1996
233,468,8,1996
234,470,8,1996
235,498,8,1996
236,524,8,1996
237,559,8,1996
238,592,8,1996
239,609,8,1996
