,user_id,group_id,period
0,109,7,1996-08
1,162,7,1996-08
2,179,7,1996-08
3,455,7,1996-08
4,476,7,1996-08
5,486,7,1996-08
6,498,7,1996-08
7,512,7,1996-08
8,38,45,1996-08
9,109,45,1996-08
10,176,45,1996-08
11,179,45,1996-08
12,229,45,1996-08
13,447,45,1996-08
14,486,45,1996-08
15,498,45,1996-08
16,512,45,1996-08
17,574,45,1996-08
18,588,45,1996-08
19,602,45,1996-08
20,109,10,1996-08
21,179,10,1996-08
22,486,10,1996-08
23,498,10,1996-08
24,512,10,1996-08
25,541,10,1996-08
26,584,10,1996-08
27,592,10,1996-08
28,109,9,1996-08
29,179,9,1996-08
30,486,9,1996-08
31,498,9,1996-08
32,512,9,1996-08
33,176,29,1996-08
34,455,29,1996-08
35,512,29,1996-08
36,574,29,1996-08
37,588,29,1996-08
38,602,29,1996-08
39,56,69,1996-08
40,235,69,1996-08
41,349,69,1996-08
42,411,69,1996-08
43,455,69,1996-08
44,485,69,1996-08
45,512,69,1996-08
46,592,69,1996-08
47,46,59,1996-08
48,176,59,1996-08
49,512,59,1996-08
50,574,59,1996-08
51,588,59,1996-08
52,592,59,1996-08
53,602,59,1996-08
54,176,30,1996-08
55,512,30,1996-08
56,574,30,1996-08
57,588,30,1996-08
58,602,30,1996-08
59,38,46,1996-08
60,176,46,1996-08
61,229,46,1996-08
62,476,46,1996-08
63,486,46,1996-08
64,498,46,1996-08
65,512,46,1996-08
66,588,46,1996-08
67,602,46,1996-08
68,476,65,1996-08
69,486,65,1996-08
70,498,65,1996-08
71,512,65,1996-08
72,541,65,1996-08
73,592,65,1996-08
74,38,48,1996-08
75,46,48,1996-08
76,176,48,1996-08
77,229,48,1996-08
78,486,48,1996-08
79,498,48,1996-08
80,512,48,1996-08
81,541,48,1996-08
82,588,48,1996-08
83,592,48,1996-08
84,602,48,1996-08
85,38,47,1996-08
86,176,47,1996-08
87,229,47,1996-08
88,486,47,1996-08
89,498,47,1996-08
90,512,47,1996-08
91,588,47,1996-08
92,602,47,1996-08
93,486,66,1996-08
94,498,66,1996-08
95,512,66,1996-08
96,541,66,1996-08
97,592,66,1996-08
98,46,58,1996-08
99,176,58,1996-08
100,242,58,1996-08
101,512,58,1996-08
102,588,58,1996-08
103,592,58,1996-08
104,602,58,1996-08
105,46,60,1996-08
106,176,60,1996-08
107,512,60,1996-08
108,588,60,1996-08
109,592,60,1996-08
110,602,60,1996-08
111,192,35,1996-08
112,235,35,1996-08
113,411,35,1996-08
114,485,35,1996-08
115,486,35,1996-08
116,498,35,1996-08
117,584,35,1996-08
118,592,35,1996-08
119,229,40,1996-08
120,486,40,1996-08
121,498,40,1996-08
122,584,40,1996-08
123,592,40,1996-08
124,142,19,1996-08
125,235,19,1996-08
126,411,19,1996-08
127,485,19,1996-08
128,592,19,1996-08
129,102,6,1996-08
130,109,6,1996-08
131,411,6,1996-08
132,486,6,1996-08
133,512,6,1996-08
134,109,11,1996-08
135,229,11,1996-08
136,447,11,1996-08
137,486,11,1996-08
138,512,11,1996-08
139,588,11,1996-08
140,602,11,1996-08
141,142,20,1996-08
142,242,20,1996-08
143,411,20,1996-08
144,512,20,1996-08
145,588,20,1996-08
146,602,20,1996-08
147,229,38,1996-08
148,242,38,1996-08
149,486,38,1996-08
150,512,38,1996-08
151,588,38,1996-08
152,602,38,1996-08
153,229,41,1996-08
154,486,41,1996-08
155,512,41,1996-08
156,588,41,1996-08
157,602,41,1996-08
158,8,81,1996-08
159,38,81,1996-08
160,162,81,1996-08
161,314,81,1996-08
162,455,81,1996-08
163,512,81,1996-08
164,602,81,1996-08
165,162,22,1996-08
166,235,22,1996-08
167,411,22,1996-08
168,444,22,1996-08
169,455,22,1996-08
170,512,22,1996-08
171,142,18,1996-08
172,235,18,1996-08
173,411,18,1996-08
174,455,18,1996-08
175,512,18,1996-08
176,602,18,1996-08
177,176,23,1996-08
178,179,23,1996-08
179,229,23,1996-08
180,314,23,1996-08
181,385,23,1996-08
182,476,23,1996-08
183,486,23,1996-08
184,602,23,1996-08
185,179,31,1996-08
186,476,31,1996-08
187,486,31,1996-08
188,584,31,1996-08
189,592,31,1996-08
190,176,24,1996-08
191,179,24,1996-08
192,229,24,1996-08
193,486,24,1996-08
194,584,24,1996-08
195,592,24,1996-08
196,602,24,1996-08
197,176,25,1996-08
198,179,25,1996-08
199,229,25,1996-08
200,486,25,1996-08
201,602,25,1996-08
202,176,26,1996-08
203,229,26,1996-08
204,476,26,1996-08
205,486,26,1996-08
206,592,26,1996-08
207,602,26,1996-08
208,176,27,1996-08
209,229,27,1996-08
210,476,27,1996-08
211,486,27,1996-08
212,602,27,1996-08
213,176,28,1996-08
214,229,28,1996-08
215,486,28,1996-08
216,592,28,1996-08
217,602,28,1996-08
218,229,39,1996-08
219,385,39,1996-08
220,486,39,1996-08
221,584,39,1996-08
222,592,39,1996-08
223,14,17,1996-08
224,176,17,1996-08
225,512,17,1996-08
226,574,17,1996-08
227,584,17,1996-08
228,602,17,1996-08
229,56,67,1996-08
230,176,67,1996-08
231,242,67,1996-08
232,512,67,1996-08
233,574,67,1996-08
234,602,67,1996-08
235,8,82,1996-08
236,38,82,1996-08
237,512,82,1996-08
238,588,82,1996-08
239,602,82,1996-08
240,38,49,1996-08
241,46,49,1996-08
242,394,49,1996-08
243,512,49,1996-08
244,541,49,1996-08
245,588,49,1996-08
246,602,49,1996-08
247,46,57,1996-08
248,142,57,1996-08
249,512,57,1996-08
250,588,57,1996-08
251,602,57,1996-08
252,38,50,1996-08
253,46,50,1996-08
254,512,50,1996-08
255,541,50,1996-08
256,588,50,1996-08
257,602,50,1996-08
258,8,80,1996-08
259,38,80,1996-08
260,142,80,1996-08
261,512,80,1996-08
262,602,80,1996-08
263,447,55,1996-08
264,476,55,1996-08
265,498,55,1996-08
266,574,55,1996-08
267,588,55,1996-08
268,46,62,1996-08
269,447,62,1996-08
270,498,62,1996-08
271,574,62,1996-08
272,588,62,1996-08
273,592,62,1996-08
274,46,56,1996-08
275,142,56,1996-08
276,273,56,1996-08
277,574,56,1996-08
278,588,56,1996-08
279,592,56,1996-08
280,46,63,1996-08
281,476,63,1996-08
282,498,63,1996-08
283,588,63,1996-08
284,592,63,1996-08
285,179,32,1996-08
286,485,32,1996-08
287,486,32,1996-08
288,498,32,1996-08
289,541,32,1996-08
290,584,32,1996-08
291,179,33,1996-08
292,486,33,1996-08
293,498,33,1996-08
294,541,33,1996-08
295,584,33,1996-08
296,142,21,1996-08
297,485,21,1996-08
298,486,21,1996-08
299,498,21,1996-08
300,584,21,1996-08
301,56,70,1996-08
302,235,70,1996-08
303,498,70,1996-08
304,584,70,1996-08
305,592,70,1996-08
306,46,64,1996-08
307,56,64,1996-08
308,235,64,1996-08
309,273,64,1996-08
310,592,64,1996-08
311,192,36,1996-08
312,349,36,1996-08
313,485,36,1996-08
314,498,36,1996-08
315,541,36,1996-08
316,584,36,1996-08
317,56,68,1996-08
318,192,68,1996-08
319,411,68,1996-08
320,486,68,1996-08
321,541,68,1996-08
322,584,68,1996-08
323,592,68,1996-08
324,192,37,1996-08
325,411,37,1996-08
326,486,37,1996-08
327,584,37,1996-08
328,592,37,1996-08
329,411,53,1996-08
330,476,53,1996-08
331,485,53,1996-08
332,541,53,1996-08
333,584,53,1996-08
334,109,8,1996-08
335,162,8,1996-08
336,235,8,1996-08
337,411,8,1996-08
338,498,8,1996-08
339,46,61,1996-08
340,235,61,1996-08
341,273,61,1996-08
342,584,61,1996-08
343,592,61,1996-08
344,6,72,1996-11
345,240,72,1996-11
346,379,72,1996-11
347,458,72,1996-11
348,470,72,1996-11
349,566,72,1996-11
350,6,77,1996-11
351,58,77,1996-11
352,94,77,1996-11
353,117,77,1996-11
354,340,77,1996-11
355,566,77,1996-11
356,6,76,1996-11
357,58,76,1996-11
358,340,76,1996-11
359,379,76,1996-11
360,458,76,1996-11
361,6,75,1996-11
362,43,75,1996-11
363,379,75,1996-11
364,458,75,1996-11
365,530,75,1996-11
366,6,74,1996-11
367,43,74,1996-11
368,181,74,1996-11
369,458,74,1996-11
370,470,74,1996-11
371,530,74,1996-11
372,6,73,1996-11
373,43,73,1996-11
374,174,73,1996-11
375,458,73,1996-11
376,530,73,1996-11
377,6,71,1996-11
378,174,71,1996-11
379,181,71,1996-11
380,458,71,1996-11
381,470,71,1996-11
382,43,54,1996-11
383,174,54,1996-11
384,340,54,1996-11
385,379,54,1996-11
386,458,54,1996-11
387,90,83,1997-02
388,206,83,1997-02
389,302,83,1997-02
390,451,83,1997-02
391,521,83,1997-02
392,1,0,2000-08
393,19,0,2000-08
394,27,0,2000-08
395,57,0,2000-08
396,414,0,2000-08
