,user_id,group_id,period
0,56,199,1996-08
1,102,199,1996-08
2,109,199,1996-08
3,142,199,1996-08
4,179,199,1996-08
5,229,199,1996-08
6,235,199,1996-08
7,385,199,1996-08
8,394,199,1996-08
9,404,199,1996-08
10,411,199,1996-08
11,447,199,1996-08
12,455,199,1996-08
13,476,199,1996-08
14,485,199,1996-08
15,486,199,1996-08
16,498,199,1996-08
17,507,199,1996-08
18,512,199,1996-08
19,541,199,1996-08
20,584,199,1996-08
21,592,199,1996-08
22,56,203,1996-08
23,102,203,1996-08
24,109,203,1996-08
25,162,203,1996-08
26,170,203,1996-08
27,179,203,1996-08
28,229,203,1996-08
29,235,203,1996-08
30,314,203,1996-08
31,385,203,1996-08
32,404,203,1996-08
33,411,203,1996-08
34,444,203,1996-08
35,447,203,1996-08
36,455,203,1996-08
37,476,203,1996-08
38,486,203,1996-08
39,498,203,1996-08
40,512,203,1996-08
41,541,203,1996-08
42,592,203,1996-08
43,38,139,1996-08
44,46,139,1996-08
45,56,139,1996-08
46,102,139,1996-08
47,109,139,1996-08
48,176,139,1996-08
49,179,139,1996-08
50,229,139,1996-08
51,235,139,1996-08
52,242,139,1996-08
53,385,139,1996-08
54,404,139,1996-08
55,411,139,1996-08
56,447,139,1996-08
57,455,139,1996-08
58,476,139,1996-08
59,486,139,1996-08
60,498,139,1996-08
61,512,139,1996-08
62,541,139,1996-08
63,588,139,1996-08
64,592,139,1996-08
65,602,139,1996-08
66,56,207,1996-08
67,102,207,1996-08
68,109,207,1996-08
69,179,207,1996-08
70,229,207,1996-08
71,235,207,1996-08
72,385,207,1996-08
73,404,207,1996-08
74,411,207,1996-08
75,447,207,1996-08
76,455,207,1996-08
77,476,207,1996-08
78,486,207,1996-08
79,498,207,1996-08
80,512,207,1996-08
81,541,207,1996-08
82,592,207,1996-08
83,14,29,1996-08
84,54,29,1996-08
85,56,29,1996-08
86,102,29,1996-08
87,109,29,1996-08
88,142,29,1996-08
89,170,29,1996-08
90,179,29,1996-08
91,229,29,1996-08
92,235,29,1996-08
93,349,29,1996-08
94,404,29,1996-08
95,411,29,1996-08
96,447,29,1996-08
97,455,29,1996-08
98,485,29,1996-08
99,512,29,1996-08
100,541,29,1996-08
101,584,29,1996-08
102,592,29,1996-08
103,26,103,1996-08
104,46,103,1996-08
105,56,103,1996-08
106,102,103,1996-08
107,109,103,1996-08
108,142,103,1996-08
109,176,103,1996-08
110,179,103,1996-08
111,229,103,1996-08
112,235,103,1996-08
113,242,103,1996-08
114,273,103,1996-08
115,404,103,1996-08
116,411,103,1996-08
117,447,103,1996-08
118,455,103,1996-08
119,485,103,1996-08
120,512,103,1996-08
121,541,103,1996-08
122,584,103,1996-08
123,588,103,1996-08
124,592,103,1996-08
125,602,103,1996-08
126,56,201,1996-08
127,102,201,1996-08
128,109,201,1996-08
129,142,201,1996-08
130,179,201,1996-08
131,229,201,1996-08
132,235,201,1996-08
133,404,201,1996-08
134,411,201,1996-08
135,447,201,1996-08
136,455,201,1996-08
137,485,201,1996-08
138,512,201,1996-08
139,541,201,1996-08
140,584,201,1996-08
141,592,201,1996-08
142,8,480,1996-08
143,46,480,1996-08
144,56,480,1996-08
145,102,480,1996-08
146,109,480,1996-08
147,170,480,1996-08
148,176,480,1996-08
149,179,480,1996-08
150,229,480,1996-08
151,235,480,1996-08
152,242,480,1996-08
153,404,480,1996-08
154,411,480,1996-08
155,447,480,1996-08
156,455,480,1996-08
157,512,480,1996-08
158,541,480,1996-08
159,574,480,1996-08
160,588,480,1996-08
161,592,480,1996-08
162,602,480,1996-08
163,56,204,1996-08
164,102,204,1996-08
165,109,204,1996-08
166,170,204,1996-08
167,179,204,1996-08
168,229,204,1996-08
169,235,204,1996-08
170,404,204,1996-08
171,411,204,1996-08
172,447,204,1996-08
173,455,204,1996-08
174,512,204,1996-08
175,541,204,1996-08
176,592,204,1996-08
177,46,166,1996-08
178,56,166,1996-08
179,102,166,1996-08
180,109,166,1996-08
181,176,166,1996-08
182,179,166,1996-08
183,229,166,1996-08
184,235,166,1996-08
185,242,166,1996-08
186,404,166,1996-08
187,411,166,1996-08
188,447,166,1996-08
189,455,166,1996-08
190,512,166,1996-08
191,541,166,1996-08
192,588,166,1996-08
193,592,166,1996-08
194,602,166,1996-08
195,56,209,1996-08
196,102,209,1996-08
197,109,209,1996-08
198,179,209,1996-08
199,229,209,1996-08
200,235,209,1996-08
201,404,209,1996-08
202,411,209,1996-08
203,447,209,1996-08
204,455,209,1996-08
205,512,209,1996-08
206,541,209,1996-08
207,592,209,1996-08
208,14,30,1996-08
209,56,30,1996-08
210,109,30,1996-08
211,170,30,1996-08
212,179,30,1996-08
213,229,30,1996-08
214,235,30,1996-08
215,314,30,1996-08
216,394,30,1996-08
217,404,30,1996-08
218,411,30,1996-08
219,447,30,1996-08
220,455,30,1996-08
221,486,30,1996-08
222,498,30,1996-08
223,512,30,1996-08
224,541,30,1996-08
225,584,30,1996-08
226,592,30,1996-08
227,38,141,1996-08
228,46,141,1996-08
229,56,141,1996-08
230,109,141,1996-08
231,176,141,1996-08
232,179,141,1996-08
233,229,141,1996-08
234,235,141,1996-08
235,394,141,1996-08
236,404,141,1996-08
237,411,141,1996-08
238,447,141,1996-08
239,455,141,1996-08
240,486,141,1996-08
241,498,141,1996-08
242,512,141,1996-08
243,541,141,1996-08
244,584,141,1996-08
245,588,141,1996-08
246,592,141,1996-08
247,602,141,1996-08
248,56,264,1996-08
249,109,264,1996-08
250,179,264,1996-08
251,229,264,1996-08
252,235,264,1996-08
253,394,264,1996-08
254,404,264,1996-08
255,411,264,1996-08
256,447,264,1996-08
257,455,264,1996-08
258,486,264,1996-08
259,498,264,1996-08
260,512,264,1996-08
261,541,264,1996-08
262,584,264,1996-08
263,592,264,1996-08
264,38,140,1996-08
265,46,140,1996-08
266,56,140,1996-08
267,109,140,1996-08
268,170,140,1996-08
269,176,140,1996-08
270,179,140,1996-08
271,229,140,1996-08
272,235,140,1996-08
273,314,140,1996-08
274,404,140,1996-08
275,411,140,1996-08
276,447,140,1996-08
277,455,140,1996-08
278,486,140,1996-08
279,498,140,1996-08
280,512,140,1996-08
281,541,140,1996-08
282,574,140,1996-08
283,588,140,1996-08
284,592,140,1996-08
285,602,140,1996-08
286,56,262,1996-08
287,109,262,1996-08
288,170,262,1996-08
289,179,262,1996-08
290,229,262,1996-08
291,235,262,1996-08
292,314,262,1996-08
293,404,262,1996-08
294,411,262,1996-08
295,447,262,1996-08
296,455,262,1996-08
297,486,262,1996-08
298,498,262,1996-08
299,512,262,1996-08
300,541,262,1996-08
301,592,262,1996-08
302,38,142,1996-08
303,46,142,1996-08
304,56,142,1996-08
305,109,142,1996-08
306,176,142,1996-08
307,179,142,1996-08
308,229,142,1996-08
309,235,142,1996-08
310,404,142,1996-08
311,411,142,1996-08
312,447,142,1996-08
313,455,142,1996-08
314,486,142,1996-08
315,498,142,1996-08
316,512,142,1996-08
317,541,142,1996-08
318,588,142,1996-08
319,592,142,1996-08
320,602,142,1996-08
321,56,265,1996-08
322,109,265,1996-08
323,179,265,1996-08
324,229,265,1996-08
325,235,265,1996-08
326,404,265,1996-08
327,411,265,1996-08
328,447,265,1996-08
329,455,265,1996-08
330,486,265,1996-08
331,498,265,1996-08
332,512,265,1996-08
333,541,265,1996-08
334,592,265,1996-08
335,14,28,1996-08
336,46,28,1996-08
337,56,28,1996-08
338,109,28,1996-08
339,170,28,1996-08
340,176,28,1996-08
341,179,28,1996-08
342,229,28,1996-08
343,235,28,1996-08
344,404,28,1996-08
345,411,28,1996-08
346,447,28,1996-08
347,455,28,1996-08
348,512,28,1996-08
349,541,28,1996-08
350,574,28,1996-08
351,584,28,1996-08
352,588,28,1996-08
353,592,28,1996-08
354,602,28,1996-08
355,14,31,1996-08
356,56,31,1996-08
357,109,31,1996-08
358,170,31,1996-08
359,179,31,1996-08
360,229,31,1996-08
361,235,31,1996-08
362,404,31,1996-08
363,411,31,1996-08
364,447,31,1996-08
365,455,31,1996-08
366,512,31,1996-08
367,541,31,1996-08
368,584,31,1996-08
369,592,31,1996-08
370,46,172,1996-08
371,56,172,1996-08
372,109,172,1996-08
373,176,172,1996-08
374,179,172,1996-08
375,229,172,1996-08
376,235,172,1996-08
377,404,172,1996-08
378,411,172,1996-08
379,447,172,1996-08
380,455,172,1996-08
381,512,172,1996-08
382,541,172,1996-08
383,584,172,1996-08
384,588,172,1996-08
385,592,172,1996-08
386,602,172,1996-08
387,56,266,1996-08
388,109,266,1996-08
389,179,266,1996-08
390,229,266,1996-08
391,235,266,1996-08
392,404,266,1996-08
393,411,266,1996-08
394,447,266,1996-08
395,455,266,1996-08
396,512,266,1996-08
397,541,266,1996-08
398,584,266,1996-08
399,592,266,1996-08
400,46,171,1996-08
401,56,171,1996-08
402,109,171,1996-08
403,170,171,1996-08
404,176,171,1996-08
405,179,171,1996-08
406,229,171,1996-08
407,235,171,1996-08
408,404,171,1996-08
409,411,171,1996-08
410,447,171,1996-08
411,455,171,1996-08
412,512,171,1996-08
413,541,171,1996-08
414,574,171,1996-08
415,588,171,1996-08
416,592,171,1996-08
417,602,171,1996-08
418,56,263,1996-08
419,109,263,1996-08
420,170,263,1996-08
421,179,263,1996-08
