,user_id,group_id,period
0,6,770,1996
1,38,770,1996
2,58,770,1996
3,94,770,1996
4,107,770,1996
5,109,770,1996
6,117,770,1996
7,130,770,1996
8,176,770,1996
9,179,770,1996
10,229,770,1996
11,340,770,1996
12,447,770,1996
13,486,770,1996
14,498,770,1996
15,512,770,1996
16,566,770,1996
17,574,770,1996
18,588,770,1996
19,602,770,1996
20,6,738,1996
21,109,738,1996
22,179,738,1996
23,240,738,1996
24,284,738,1996
25,379,738,1996
26,458,738,1996
27,470,738,1996
28,486,738,1996
29,498,738,1996
30,512,738,1996
31,536,738,1996
32,541,738,1996
33,566,738,1996
34,584,738,1996
35,592,738,1996
36,6,736,1996
37,109,736,1996
38,162,736,1996
39,179,736,1996
40,455,736,1996
41,476,736,1996
42,486,736,1996
43,498,736,1996
44,512,736,1996
45,566,736,1996
46,6,739,1996
47,109,739,1996
48,179,739,1996
49,486,739,1996
50,498,739,1996
51,512,739,1996
52,566,739,1996
53,58,691,1996
54,109,691,1996
55,229,691,1996
56,374,691,1996
57,447,691,1996
58,486,691,1996
59,512,691,1996
60,588,691,1996
61,602,691,1996
62,40,548,1996
63,58,548,1996
64,99,548,1996
65,109,548,1996
66,229,548,1996
67,353,548,1996
68,373,548,1996
69,447,548,1996
70,486,548,1996
71,512,548,1996
72,588,548,1996
73,602,548,1996
74,58,692,1996
75,109,692,1996
76,229,692,1996
77,447,692,1996
78,486,692,1996
79,512,692,1996
80,588,692,1996
81,602,692,1996
82,102,72,1996
83,109,72,1996
84,411,72,1996
85,444,72,1996
86,486,72,1996
87,512,72,1996
88,6,767,1996
89,38,767,1996
90,46,767,1996
91,58,767,1996
92,136,767,1996
93,176,767,1996
94,229,767,1996
95,340,767,1996
96,379,767,1996
97,458,767,1996
98,486,767,1996
99,498,767,1996
100,512,767,1996
101,541,767,1996
102,588,767,1996
103,592,767,1996
104,602,767,1996
105,6,768,1996
106,38,768,1996
107,58,768,1996
108,126,768,1996
109,176,768,1996
110,229,768,1996
111,340,768,1996
112,353,768,1996
113,476,768,1996
114,486,768,1996
115,498,768,1996
116,512,768,1996
117,588,768,1996
118,602,768,1996
119,6,769,1996
120,38,769,1996
121,58,769,1996
122,176,769,1996
123,229,769,1996
124,340,769,1996
125,486,769,1996
126,498,769,1996
127,512,769,1996
128,588,769,1996
129,602,769,1996
130,6,778,1996
131,43,778,1996
132,379,778,1996
133,458,778,1996
134,476,778,1996
135,486,778,1996
136,498,778,1996
137,512,778,1996
138,530,778,1996
139,541,778,1996
140,592,778,1996
141,6,765,1996
142,379,765,1996
143,458,765,1996
144,486,765,1996
145,498,765,1996
146,512,765,1996
147,541,765,1996
148,592,765,1996
149,6,808,1996
150,476,808,1996
151,486,808,1996
152,498,808,1996
153,512,808,1996
154,58,703,1996
155,229,703,1996
156,242,703,1996
157,353,703,1996
158,486,703,1996
159,512,703,1996
160,588,703,1996
161,602,703,1996
162,58,704,1996
163,229,704,1996
164,353,704,1996
165,486,704,1996
166,512,704,1996
167,588,704,1996
168,602,704,1996
169,58,705,1996
170,229,705,1996
171,486,705,1996
172,512,705,1996
173,588,705,1996
174,602,705,1996
175,107,109,1996
176,229,109,1996
177,340,109,1996
178,379,109,1996
179,458,109,1996
180,486,109,1996
181,498,109,1996
182,536,109,1996
183,584,109,1996
184,592,109,1996
185,40,551,1996
186,99,551,1996
187,107,551,1996
188,229,551,1996
189,340,551,1996
190,385,551,1996
191,486,551,1996
192,498,551,1996
193,107,110,1996
194,229,110,1996
195,340,110,1996
196,486,110,1996
197,498,110,1996
198,43,564,1996
199,192,564,1996
200,235,564,1996
201,379,564,1996
202,411,564,1996
203,458,564,1996
