ARTICLE_ID,DESCRIPTION,adoption_counts,loyalty1_counts,loyalty2_counts,loyalty,promo_exclusive_products,replacement
3222475122439,BOX PENNE BOLOGN.300G CO,0,0,0,0,0,0
3240931540566,BOX PENNE SAUMO,0,0,0,0,0,0
3242272200253,BOX PLET C/COCO 400 G,0,0,0,0,0,0
5411068026188,BOX TABLETTE DE JEUX SHU,0,0,0,0,0,0
3240931540580,BOX TOMATE MOZZA 300G,0,0,0,0,0,0
3240931540641,BOX TORTELLINI 4 FROM 360G,0,0,0,0,0,0
3700739496323,BOXER B COBRANDE T FREEGUN,0,0,0,0,0,0
3700739424005,BOXER JUNIOR HARIBO MODELE CERISES T FRE,0,0,0,0,0,0
8435124851603,BPOP MIX SUCETT,0,0,0,0,0,0
3105560201007,BQ NOUGAT MONTELI 90G ETUI 4 CHAB,0,0,0,0,0,0
3760153591035,BRAOU ENERGY APPLE 250ML,0,0,0,0,0,0
3760153590175,BRAOU ENERGYDRINK 25CL,0,0,0,0,0,0
3700232618116,BRASSARDS SECUR,0,0,0,0,0,0
9008700124478,BRAVO MELON ANANAS 1L,0,0,0,0,0,0
90020735,BRAVO MULTIVITAMIN 50 CL,0,0,0,0,0,0
9008700125147,BRAVO VITAMINE ACE 1L,0,0,0,0,0,0
3484700007939,BREIZH COLA,0,0,0,0,0,0
3497917001843,BRET'S BIO OIGNON 100G,0,0,0,0,0,0
3497917001928,BRET'S CAMEMBER,0,0,0,0,0,0
3497917001850,BRET'S CHIPS B THYM 100G,0,0,0,0,0,0
3497911119124,BRET'S SUP.CRAQ,0,0,0,0,0,0
3497917001607,BRETS ANC.CREM.POIVRE 12,0,0,0,0,0,0
3497917001911,BRETS AUX CEPES 125G,0,0,0,0,0,0
3497917000969,BRETS CHEVRE ET,0,0,0,0,0,0
3497917001263,BRETS FROMAGE FRAIS,0,0,0,0,0,0
3027030007622,BRETZEL STICK ANCEL 137G,0,0,0,0,0,0
3018930004903,BRETZELS      200G ANCEL,0,0,0,0,0,0
3222472855866,BRETZELS 200G C,0,0,0,0,0,0
3018930004934,BRETZELS MINI      ANCEL,0,0,0,0,0,0
3018930005542,BRETZELS POCKET 40G JLC,0,0,0,0,0,0
90087011,BRICK HAPPY  PO,0,0,0,0,0,0
3176583601006,BRIE DES DUCS,0,0,0,0,0,0
3222471890233,BRIE PASTEURISE 60%MG 188G ENV,0,0,0,0,0,0
3559750001258,BRILLANT PNEU  500ML NEO,0,0,0,0,0,0
3269210254116,BRIN DU SUD RGE 75CL,0,0,0,0,0,0
99999068,BRIOCHE SUISSE,0,0,0,0,0,0
3222471981191,BRIOCHE TRANCHEE 500G CO,0,0,0,0,0,0
3700311821055,BRIOCHE TRESSE 700G MGV,0,0,0,0,0,0
3661075047337,BRIQUET,0,0,0,0,0,0
3661075015770,BRIQUET 1.50 E,0,0,0,0,0,0
4014663045878,BRIQUET 1 1,0,0,0,0,0,0
3661075017965,BRIQUET BIC,0,0,0,0,0,0
8716509210223,BRIQUET BIC CLA,0,0,0,0,0,0
3086126642734,BRIQUET BIC J23 OPAQUE,0,0,0,0,0,0
3086128623205,BRIQUET BIC J25,0,0,0,0,0,0
3086126788951,BRIQUET BIC J25 MINI DECOR,0,0,0,0,0,0
3086125002843,BRIQUET BIC J26 MAXI,0,0,0,0,0,0
3086126788371,BRIQUET BIC J26 MAXI DECOR,0,0,0,0,0,0
3086126789835,BRIQUET BIC J26 MAXI DECOR 2+1,0,0,0,0,0,0
3086123161689,BRIQUET BIC J26 OM,0,0,0,0,0,0
3086123100398,BRIQUET BIC J26 RUGBY,0,0,0,0,0,0
3086126653839,BRIQUET BIC J39,0,0,0,0,0,0
3086126788388,BRIQUET BIC MULTIUSAGES U140,0,0,0,0,0,0
3700614335013,BRIQUET BREIZH,0,0,0,0,0,0
4895151809123,BRIQUET ELECTRO FASHIC,0,0,0,0,0,0
8716509540221,BRIQUET ELECTRONIC,0,0,0,0,0,0
104960,BRIQUET GM,0,0,0,0,0,0
3661075014629,BRIQUET GRAND MODELE,0,0,0,0,0,0
3086125002560,BRIQUET J21 MAX,0,0,0,0,0,0
3086123405356,BRIQUET J25 FLU,0,0,0,0,0,0
3086124904414,BRIQUET J26 MAX.SECU ENF,0,0,0,0,0,0
3086126789583,BRIQUET J26X2 MAXI DECOR,0,0,0,0,0,0
4035687026414,BRIQUET JET EASY TORCH,0,0,0,0,0,0
8710732227263,BRIQUET MINI COLOURS CRICKET X3,0,0,0,0,0,0
3086123161696,BRIQUET MINI J25 EFF BIC,0,0,0,0,0,0
3086125002805,BRIQUET MINI J25 SEC.ENF,0,0,0,0,0,0
3661075051792,BRIQUET NU ELECTRONIQUE,0,0,0,0,0,0
3661075047818,BRIQUET PIERRE,0,0,0,0,0,0
3661075009342,BRIQUET PROF,0,0,0,0,0,0
3661075039844,BRIQUET PROF JE,0,0,0,0,0,0
3661075021368,BRIQUET PROF TRANSPARENT,0,0,0,0,0,0
3661075002114,BRIQUETS,0,0,0,0,0,0
3453131102308,BRIQUETS JETABLES I LOVE PARIS NOIRS ET,0,0,0,0,0,0
3086124904315,BRIQUETS MINI ASSOT. BIC,0,0,0,0,0,0
3249382016705,BRISE DE FR MERLOT 75CL,0,0,0,0,0,0
3249381000125,BRISE DE FRANCE,0,0,0,0,0,0
3269210250194,BRISE MARINE 70,0,0,0,0,0,0
3222472110828,BROSSE A DENT ACTIV' CO MEDIUM CO,0,0,0,0,0,0
8717163581063,BROSSE A DENT SIGNALX4,0,0,0,0,0,0
3700222903024,BROSSE A DENT X2,0,0,0,0,0,0
6001067022558,BROSSE A DENTS,0,0,0,0,0,0
3560070156412,BROSSE A DENTS SPL PERF,0,0,0,0,0,0
3175980017472,BROSSE A JANTE THEO REF,0,0,0,0,0,0
6423800046575,BROSSE A NEIGE,0,0,0,0,0,0
3158849233138,BROSSE ANIMAUX,0,0,0,0,0,0
3158844967205,BROSSE JANTE,0,0,0,0,0,0
3011449267661,BROSSE JANTES,0,0,0,0,0,0
3285160096828,BROSSE LAV PRO,0,0,0,0,0,0
8711252486055,BROSSE LAVAGE 230CM AVEC RACCORD,0,0,0,0,0,0
3011449267678,BROSSE TEXTILE LESCOT,0,0,0,0,0,0
3222475456466,BROWNI CHOC/NOI,0,0,0,0,0,0
3222474478254,BROWNIE INDIVIDUEL 240G CO,0,0,0,0,0,0
3178530407327,BROWNIE POULETTE 240G,0,0,0,0,0,0
3178530405842,BROWNIES CHOCO,0,0,0,0,0,0
4017100390913,BROWNIES CHOCOLAT X8 200G,0,0,0,0,0,0
3481711115219,BROYE DU POITOU,0,0,0,0,0,0
3481711115202,BROYE POITOU GOULIBEUR 380G RURALIES,0,0,0,0,0,0
3760107840424,BROYES,0,0,0,0,0,0
3760100682298,BRUME D EAU 150,0,0,0,0,0,0
3222472785286,BRUMISATEUR 150,0,0,0,0,0,0
3254381025009,BRUMISATEUR CRI,0,0,0,0,0,0
3068328018005,BRUMISATEUR EVIAN 400ML,0,0,0,0,0,0
3017760221580,BRUN 12 GAUFRETTES VANILLE,0,0,0,0,0,0
3017760221597,BRUN SAV CACAO 146G,0,0,0,0,0,0
3555081145555,BS ASSOR CUEIL VIOLETTE 300G DV,0,0,0,0,0,0
8033509720065,BTE 100 MOUCHOIRS COSMETIQUE,0,0,0,0,0,0
3585730002021,BTE 2 CV 100G LA SAB,0,0,0,0,0,0
3760009685925,BTE A4 300 G AVION MG LDJ,0,0,0,0,0,0
3105561090600,BTE CALISSONS 2,0,0,0,0,0,0
3472860098720,BTE CAMEMBERT C,0,0,0,0,0,0
3555080013084,BTE CAR 65G CAR,0,0,0,0,0,0
3449610165506,BTE CART FINANC,0,0,0,0,0,0
3360100520103,BTE CITRON 50G,0,0,0,0,0,0
3760009684690,BTE COMPTOIR 40,0,0,0,0,0,0
3760009685963,BTE COMPTOIR 40 G 2CV PLATANE MG LDJ,0,0,0,0,0,0
3760009687189,BTE COMPTOIR 40 G DESCENTE EN SOLEX MG L,0,0,0,0,0,0
3760009684669,BTE COMPTOIR 40 G LA FRANCE EST UN PT PA,0,0,0,0,0,0
3760009684706,BTE COMPTOIR 40 G RETOUR DU MARCHE MG LD,0,0,0,0,0,0
3760009684683,BTE COMPTOIR LA CUISINE AU BEURRE LDJ,0,0,0,0,0,0
3555080044101,BTE CPTOIR CARA,0,0,0,0,0,0
3555080045481,BTE CPTOIR CARA FAIENCE DV,0,0,0,0,0,0
3555080047133,BTE CPTOIR CARA MT ST MICHEL PHOTO DV,0,0,0,0,0,0
3555080047140,BTE CPTOIR CARA TOUR EIFFEL CIEL DE FR D,0,0,0,0,0,0
8711900013213,BTE ENERGY DRIN,0,0,0,0,0,0
3222473260973,BTE EXTRUDE SAL,0,0,0,0,0,0
3106130001171,BTE FER 200G BISCUIT TRAOU MAD,0,0,0,0,0,0
3472860003489,BTE GALETTES CARAMEL COLLECTOR 300G M PO,0,0,0,0,0,0
5702015594653,BTE LEGO MINIFIGURES 201,0,0,0,0,0,0
3105561045105,BTE MET DOMINOS NOUGAT VANI PISTA FRAMB,0,0,0,0,0,0
3105561045204,BTE MET DOMINOS NOUGAT VANI PRUN ARMAG 2,0,0,0,0,0,0
3105561045501,BTE METAL DOMIN,0,0,0,0,0,0
3105560041603,BTE METAL PAPILLOT MONTELI ET CRAQU 300G,0,0,0,0,0,0
3222475307546,BTE MOUCH BLC 3PLIS X110,0,0,0,0,0,0
3222475307553,BTE MOUCH BLC 4 PLIS X80,0,0,0,0,0,0
3700619600598,BTE MOUCHOIRS RACE,0,0,0,0,0,0
3360100080102,BTE OV.MENTHE 50GR FLAVI,0,0,0,0,0,0
3360100430105,BTE OVALE REGLI,0,0,0,0,0,0
3555080013077,BTE RDE 150G CA,0,0,0,0,0,0
3555080011455,BTE RDE 150G CARA CAMARG DV,0,0,0,0,0,0
3555080010748,BTE RDE 150G CARA MYRT MARMOTTE DV,0,0,0,0,0,0
3555080013848,BTE RDE CARA SA,0,0,0,0,0,0
3585730001208,BTE REGION 250G LA SAB,0,0,0,0,0,0
3472860003458,BTE SABLES COLLECTOR 300G M POULARD,0,0,0,0,0,0
3760009685093,BTE SARDINE METAL 120 G CARAMELS MG LDJ,0,0,0,0,0,0
3760009685895,BTE SUCRE 300 G 2CV PLATANE MG LDJ,0,0,0,0,0,0
3760009685918,BTE SUCRE 320 G BOUCHON BRETON MG LDJ,0,0,0,0,0,0
3760009687462,BTE SUCRE 320G PERCHE A PIED MG LDJ,0,0,0,0,0,0
3760009686311,BTE SUCRE 330 G AIR ALSACE ALS LDJ,0,0,0,0,0,0
3555081140536,BTE SUCRE ASSOR,0,0,0,0,0,0
3555081143636,BTE SUCRE ASSORT 300G  VUES AER BRETAG B,0,0,0,0,0,0
3555081146453,BTE SUCRE ASSORT 300G CELTIQUE BREIZH DV,0,0,0,0,0,0
3555081146484,BTE SUCRE ASSORT 300G DRAPEAU BRETON DV,0,0,0,0,0,0
3555081140543,BTE SUCRE ASSORT 300G PARIS CONCORDE DV,0,0,0,0,0,0
3555081143629,BTE SUCRE ASSORT 300G TOUR EIFFEL CIEL D,0,0,0,0,0,0
3555081147382,BTE SUCRE GD SA,0,0,0,0,0,0
3760009686052,BTE SUCRETTE 12,0,0,0,0,0,0
3760009686069,BTE SUCRETTE 120G JAIME LE NORD,0,0,0,0,0,0
3555081146712,BTE SUCRETTE GD,0,0,0,0,0,0
3555081146347,BTE SUCRETTE GD SABL 120G CAFE OCEAN DV,0,0,0,0,0,0
3555081143322,BTE SUCRETTE GD SABL 120G COLOMBAGE DV,0,0,0,0,0,0
3555081143285,BTE SUCRETTE GD SABL 120G FAIENCE DV,0,0,0,0,0,0
3555081143292,BTE SUCRETTE GD SABL 120G PHARE DV,0,0,0,0,0,0
3760125460949,BTE TOUR EIFFEL PARIS GOURMANDISES 40 G,0,0,0,0,0,0
3760009685109,BTE VITRE 6 SUCETTES 80 G CARAMEL MG LDJ,0,0,0,0,0,0
3555081140260,BTE.SUCRE.COLOM,0,0,0,0,0,0
8413178287012,BUBBL.VIDAL FOO,0,0,0,0,0,0
4260042071093,BUBBLE GUM BOIT,0,0,0,0,0,0
3587361049802,BUBBLE RUBBLEZ,0,0,0,0,0,0
8413178273800,BUBBLE TACHE LANGUES,0,0,0,0,0,0
3116740032892,BUBBLIZZ BOMB 4G,0,0,0,0,0,0
3116740032366,BUBBLIZZ LUTTI 100G,0,0,0,0,0,0
3116740033875,BUBBLIZZ LUTTI 250G,0,0,0,0,0,0
8410031934496,BUBBLY CHUPA CHUPS,0,0,0,0,0,0
4006822312648,BUCHE CALORIFIQ,0,0,0,0,0,0
3390770000216,BUCHES 30CM,0,0,0,0,0,0
3581110000045,BUCHES 30CM 40L,0,0,0,0,0,0
3472380201297,BUCHES BOIS 33C,0,0,0,0,0,0
3472380201310,BUCHES BOIS 33CM 80L CFD,0,0,0,0,0,0
3429760002005,BUCHES BOIS 40L SYNERGIE,0,0,0,0,0,0
3760095492179,BUCHES BOIS COM,0,0,0,0,0,0
3429760001008,BUCHETTE ALLUME FEU 20L SYNERGIE,0,0,0,0,0,0
5410312800000,BUCHETTES ALLUM,0,0,0,0,0,0
3700642300007,BUCHETTES FILET,0,0,0,0,0,0
3760015550033,BUDDY FRPOM/FR/CAMB 90G,0,0,0,0,0,0
3760015550026,BUDDY FRUITS MANG BANA,0,0,0,0,0,0
3760015550064,BUDDY GRECQUE BANANE120G,0,0,0,0,0,0
8000500121436,BUENO WHITE X3,0,0,0,0,0,0
8007315591003,BULLE SAVON FRO,0,0,0,0,0,0
3181232137805,BURGER MONTAGNARD X1 220G CHARAL,0,0,0,0,0,0
3181232138758,BURGER VERY BEST 220G CHARAL,0,0,0,0,0,0
3222474209148,BURGERS HALAL 800GR,0,0,0,0,0,0
3425909003285,BUS AUTOROUTE,0,0,0,0,0,0
3425909003292,BUS AUTOROUTE R,0,0,0,0,0,0
3464491064007,BUTAGAZ CUBE 6KG,0,0,0,0,0,0
1706124,BUTANE MALICE 6,0,0,0,0,0,0
1092012,BUTANE MALICE 6KG FINAGAZ,0,0,0,0,0,0
3222471388631,BUZET CLUB-SOMM,0,0,0,0,0,0
3439495501896,BUZET LES PRIEURS DE FONCLAIRE 75 CL,0,0,0,0,0,0
3425901002958,BV TRANS 75W80,0,0,0,0,0,0
3464382605470,BÂTARD CAMPAGNE KAP2,0,0,0,0,0,0
3248288096606,BÂTARD COMPLET0,0,0,0,0,0,0
3472860001331,C F COOKIES FRU,0,0,0,0,0,0
3472860001553,C F COOKIES POM COLLECTOR 400G M POULARD,0,0,0,0,0,0
3222472867029,C PR.ST VICTO.C,0,0,0,0,0,0
3222473961221,"C,PROV.CS RS BAG INNOV 3L",0,0,0,0,0,0
12520145,CA BARISTA DIGI,0,0,0,0,0,0
12520152,CA BARISTA DIGITAL CB,0,0,0,0,0,0
3323707000119,CAB.SAUV. RGE V,0,0,0,0,0,0
3532610084912,CAB240 BTE CALISSONS BOYER 240G CIE ANCO,0,0,0,0,0,0
3532610083915,CABA105 ETUI CALISSONETS BOYER 100G CIE,0,0,0,0,0,0
3453131108782,CABAS ALLEN CHAT EN,0,0,0,0,0,0
3453131108799,CABAS ALLEN HIBOU EN,0,0,0,0,0,0
3453131115971,CABAS GM FLOWER PARIS,0,0,0,0,0,0
3453131102063,CABAS MOULIN RO,0,0,0,0,0,0
3453131091473,CABAS PARIS 1889 EN,0,0,0,0,0,0
3453131104739,CABAS PARIS 2CV EN,0,0,0,0,0,0
3453231117806,CABAS PM ALLEN CAT EN,0,0,0,0,0,0
3453241117810,CABAS PM ALLEN OWL EN,0,0,0,0,0,0
3453131123785,CABAS PM MACARON AUTHENTIQUE EN,0,0,0,0,0,0
3453131107754,CABAS PM PARIS VOITURE EN,0,0,0,0,0,0
3453131126069,CABAS PM TWIST TITI CHIEN MULTICO EN,0,0,0,0,0,0
3453131105880,CABAS POUPEE RUSSE PM EN,0,0,0,0,0,0
3453131090667,CABAS PROVENCE,0,0,0,0,0,0
3455180054478,CABERNET ANJOU,0,0,0,0,0,0
3222471125205,CABERNET ANJOU CS ROSE MIL.75C,0,0,0,0,0,0
3439495505382,CABERNET D'ANJO,0,0,0,0,0,0
3249381004970,CABERNET SAUVIG RG 75CL,0,0,0,0,0,0
3222472249511,CABERNET SAUVIGNON 75CL RGE,0,0,0,0,0,0
3222471747179,CABILLAUD PANE X4 CO 200G,0,0,0,0,0,0
8426801140967,CABLE 2 CONNEC,0,0,0,0,0,0
8426801133242,CABLE 2 CONNECT,0,0,0,0,0,0
3663111021554,CABLE 30PIN 1A 1M MUVIT,0,0,0,0,0,0
8426801128644,"CABLE 30PIN 2,1",0,0,0,0,0,0
745883682140,CABLE AUDIO JAC,0,0,0,0,0,0
3700615027337,"CABLE AUDIO JACK 3,5MM M",0,0,0,0,0,0
3513764485442,"CABLE AUDIO JACK 3,5MM RETRACT HTC MOVE",0,0,0,0,0,0
3700232619045,CABLE AUXIL.DOUBLE PRISES,0,0,0,0,0,0
3700232616112,CABLE AUXILIAIRE DOUBLE PRISE JACK,0,0,0,0,0,0
3760179562965,CABLE CHARGE IPHONE3.4.5,0,0,0,0,0,0
3700232617690,CABLE CO USB 2.0 MINI USB 4 COUL GPS,0,0,0,0,0,0
3700232618611,CABLE CONNEXION USB,0,0,0,0,0,0
3760179560855,CABLE DE CHARGE,0,0,0,0,0,0
3760179562934,CABLE DE CHARGE MICRO USB TOUS SMARTPHON,0,0,0,0,0,0
3700232616105,CABLE DE CONNEXION 2 EN 1 SMARTPHONES,0,0,0,0,0,0
3285055369877,CABLE DE DEMARR,0,0,0,0,0,0
3349387931161,CABLE DE DEMARRAGE 16MM-¦ ICELAND 200AMP,0,0,0,0,0,0
3158842226717,CABLE DE DEMARRAGE 16MM²,0,0,0,0,0,0
3285392102731,CABLE DE DEMARRAGE 25 MM,0,0,0,0,0,0
3349387936258,CABLE DE DEMARRAGE 25MM²,0,0,0,0,0,0
3700232614231,CABLE DEMARRAGE,0,0,0,0,0,0
3284090006211,CABLE DEMARRAGE 16M 3M ESSENCE,0,0,0,0,0,0
3285055369891,CABLE DEMARRAGE 25 MM,0,0,0,0,0,0
3284090006235,CABLE DEMARRAGE 25M 3M DIESEL,0,0,0,0,0,0
3158842226731,CABLE DEMARRAGE 35MM2 480A - 4.5M,0,0,0,0,0,0
8711252002194,CABLE DEMARRAGE 500 A,0,0,0,0,0,0
3700232600760,CABLE DEMARRAGE 500A,0,0,0,0,0,0
3284680066830,CABLE DEMARRAGE ESS 16MM,0,0,0,0,0,0
3700493486240,CABLE IPHONE5/6,0,0,0,0,0,0
3513764489440,CABLE JACK 3.5 MM 70CM NOIR,0,0,0,0,0,0
3700493467669,CABLE LIGHT. MOX  ARGENT,0,0,0,0,0,0
3663111116243,CABLE LIGHTNING,0,0,0,0,0,0
3700493467638,CABLE LIGHTNING CUIR MOXIE DORE,0,0,0,0,0,0
3700493467645,CABLE LIGHTNING CUIR MOXIE NOIR,0,0,0,0,0,0
3700232616792,CABLE LIGHTNING PORT USB IPHONE,0,0,0,0,0,0
3513764485527,CABLE LIGHTNING RETRACT HTC MOVE,0,0,0,0,0,0
3303170074008,CABLE MICRO USB,0,0,0,0,0,0
3663111045673,CABLE MICRO USB 1A,0,0,0,0,0,0
8426801128675,CABLE MICRO USB 1A 1M MUVIT BLANC,0,0,0,0,0,0
8426801128651,CABLE MICRO USB 2.1A 3M NOIR,0,0,0,0,0,0
3303170074015,CABLE MICRO USB BLANC 1M,0,0,0,0,0,0
3513764485398,CABLE MICRO USB RETRACT HTC MOVE BLANC,0,0,0,0,0,0
634065863531,CABLE POUR IPHONE 6/5/5C,0,0,0,0,0,0
3513764489525,CABLE RETRACT I,0,0,0,0,0,0
3303170061190,CABLE TUG N BLOCK MICRO USB T NB 5 13,0,0,0,0,0,0
3760162060331,CABLE TWINJACK,0,0,0,0,0,0
3663111021578,CABLE USB I PHO,0,0,0,0,0,0
3513764485411,CABLE USB IPHONE 4,0,0,0,0,0,0
3760179562941,CABLE USB IPHONE3/4 IPAD,0,0,0,0,0,0
3700232616204,CABLE USB POUR MINI USB,0,0,0,0,0,0
3700232619038,CABLE USB VERS MICRO USB,0,0,0,0,0,0
3663111111347,CABLE USB-C 1M,0,0,0,0,0,0
3513764485404,CABLE USB/MICRO USB 1,0,0,0,0,0,0
3158842226724,CABLES DE DEMAR. 25MM 35,0,0,0,0,0,0
3285055369884,CABLES DAIDE AU DEMARRAGE 25MM²,0,0,0,0,0,0
3663111052855,CAC 1A MUVIT BL,0,0,0,0,0,0
3663111052862,CAC 1A MUVIT RO,0,0,0,0,0,0
3663111053012,CAC 2 USB 2A LIGHTNING MUVIT,0,0,0,0,0,0
3663111053005,CAC 2 USB 2A MI,0,0,0,0,0,0
3700493471789,CAC 2 USB 3A MOXIE,0,0,0,0,0,0
3385970017300,CACABUETE  CROC,0,0,0,0,0,0
3270190175216,CACAHU GRIL SEC CRF 150G,0,0,0,0,0,0
3264740005283,CACAHUET 50G NUTSY,0,0,0,0,0,0
8410564002280,CACAHUETE 40GR FRIT,0,0,0,0,0,0
3222471018118,CACAHUETE G.A.S,0,0,0,0,0,0
3222472114024,CACAHUETE SALEE,0,0,0,0,0,0
3222472114031,CACAHUETE SALEE 250G CO,0,0,0,0,0,0
3760090191206,CACAHUETES APER,0,0,0,0,0,0
3168930007340,CACAHUETES BENENUTS 220 GR,0,0,0,0,0,0
3760090191404,CACAHUETES COQUES GRILL 200G SCHT,0,0,0,0,0,0
3700146200933,CACAHUETES DE BISTROT 450G,0,0,0,0,0,0
3245395695883,CACAHUETES GRIL,0,0,0,0,0,0
3439495202991,CACAHUETES GRILLEES 200G,0,0,0,0,0,0
3760090191213,CACAHUETES PRAL,0,0,0,0,0,0
3168930003939,CACAHUETTES BENENUTS 120G,0,0,0,0,0,0
8000692980484,CACHE ECROUS CHROME 32MM,0,0,0,0,0,0
30005068,CACHOU LAJAUNIE J. 6G,0,0,0,0,0,0
3181550000126,CACOLAC BTE 25 CL,0,0,0,0,0,0
3181550000164,CACOLAC NATURE BTE 6X25CL,0,0,0,0,0,0
3181550000171,CACOLAC PRALINE,0,0,0,0,0,0
3661075113865,CADEAU 4.9,0,0,0,0,0,0
3425909003391,CADEAU JAUGE TR,0,0,0,0,0,0
3219510803071,CADENAS 35MM + 2 CLÉS COGEX,0,0,0,0,0,0
3700232610783,CADENAS 40MM + CABLE ACIER 1M + 2 CLES G,0,0,0,0,0,0
3513766107502,CADENAS ACIER T,0,0,0,0,0,0
8711252511993,CADENAS ACIER TREMPE,0,0,0,0,0,0
3700232611162,CADENAS CHROME RENFORCE GPS,0,0,0,0,0,0
3219510805075,CADENAS LAITON,0,0,0,0,0,0
3700232600067,CADENAS PM 40MM GPS,0,0,0,0,0,0
8000070004443,CAFE,0,0,0,0,0,0
3280191000202,CAFE 100 % ARABICA MOUL 250G,0,0,0,0,0,0
3222473156597,CAFE BOUQ.AROM2,0,0,0,0,0,0
8000070200289,CAFE CARTE NOIR,0,0,0,0,0,0
3013010004019,CAFE DE PARIS B,0,0,0,0,0,0
3439497007273,CAFE DOSETTES ROCHAMBEAU CLASSIQUE,0,0,0,0,0,0
3119857,CAFE EXPRESSO,0,0,0,0,0,0
8711000523728,CAFE GM FAMILIAL MOULU 250G,0,0,0,0,0,0
7610900020027,CAFE LATTE CAPUCCINO 230ML,0,0,0,0,0,0
3425909002677,CAFE LONG,0,0,0,0,0,0
8000070108745,CAFE LOT 3 ESP,0,0,0,0,0,0
3425909002844,CAFE LOT 3 ESP OSC,0,0,0,0,0,0
3222472336518,CAFE LYOPHI. 25,0,0,0,0,0,0
3222471015568,CAFE M.CADRE OR,0,0,0,0,0,0
8000070012813,CAFE M.EXPR.ITALIEN LAVAZ 250G,0,0,0,0,0,0
3222471016749,CAFE M.EXPRESSO,0,0,0,0,0,0
3117341611684,CAFE M.FAMILIAL,0,0,0,0,0,0
3222471021262,CAFE M.FAMILIAL 250G CO,0,0,0,0,0,0
3222472263197,CAFE M.HAVELAAR 250G CBIO,0,0,0,0,0,0
3187570015447,CAFE MAX HAVELAAR MALONGO 250G,0,0,0,0,0,0
7622210424051,CAFE MOULU CARTE NOIRE 250G,0,0,0,0,0,0
8711252391473,CAFE PERSONNEL,0,0,0,0,0,0
7617014164715,CAFE ROYAL CARAMEL 230ML MIFROMA,0,0,0,0,0,0
7617014164708,CAFE ROYAL DBL,0,0,0,0,0,0
7617014164487,CAFE ROYAL ESPRESSO 230M,0,0,0,0,0,0
7617014164692,CAFE ROYAL EXTR,0,0,0,0,0,0
3228470006019,CAFE SENSEO CLA,0,0,0,0,0,0
3222472050384,CAFE SOL.LYOPHI,0,0,0,0,0,0
3280191000110,CAFE TRADITION MOULU 250 G,0,0,0,0,0,0
3700232616891,CAFETIERE 1 MUG 24V 250W GPS,0,0,0,0,0,0
3700232618772,CAFETIERE 1 TASSE 12V PRIMTRUCK GPS,0,0,0,0,0,0
3700232618789,CAFETIERE 1 TASSE 24V PRIMTRUCK GPS,0,0,0,0,0,0
8711252391472,CAFETIERE 1 TASSE DOSETTE 12V GPS,0,0,0,0,0,0
3513762206124,CAFETIERE 12V 5/6T,0,0,0,0,0,0
3513762206117,CAFETIERE 5/6 TASSES,0,0,0,0,0,0
3700232696480,CAFETIERE 6 TAS,0,0,0,0,0,0
3700232616006,CAFETIERE 6 TASS NOIR NEW DESIGN 12V GPS,0,0,0,0,0,0
3700232615993,CAFETIERE 6 TASS NOIR NEW DESIGN 24V GPS,0,0,0,0,0,0
3700232611513,CAFETIERE 6 TASSES 12V,0,0,0,0,0,0
3700232611506,CAFETIERE 6 TESSES 24V GPS,0,0,0,0,0,0
8711252391557,CAFETIERE EXPR,0,0,0,0,0,0
3770000482645,CAFETIERE HANDPRESSO 12V,0,0,0,0,0,0
8000070109704,CAFFE CREMA DOLCE BLUE,0,0,0,0,0,0
7610900020041,CAFFE LATTE MACCHIATO 23CL,0,0,0,0,0,0
7610900018680,CAFFE LATTE VANILLE 230M,0,0,0,0,0,0
7622300235765,CAFÉ CARTE NOIR 225GR,0,0,0,0,0,0
3760011952145,CAFÉT,0,0,0,0,0,0
9782862533759,CAH.22 REC.BOURGUIGNONNES,0,0,0,0,0,0
9782862533773,CAH.23 REC.NORD,0,0,0,0,0,0
42214465,CAHIER GIZEH MAGNETIC,0,0,0,0,0,0
42068549,CAHIERS RIZLA M,0,0,0,0,0,0
3222471125212,CAHORS CLUB SOM,0,0,0,0,0,0
3242160353139,CAHORS RG AOC 75CL,0,0,0,0,0,0
3088866541056,CAKE ANGLAIS 400G BROSSA,0,0,0,0,0,0
3088866510052,CAKE AUX FRUITS,0,0,0,0,0,0
3350033148871,CAKE CIT PAVOT 100G DM,0,0,0,0,0,0
3760107841469,CAKE FRUIT 195G,0,0,0,0,0,0
3255290250766,CAKE FRUITS 2TR 120G,0,0,0,0,0,0
3222473277810,CAKE FRUITS 350G CO DL,0,0,0,0,0,0
3367651004496,CAKE JAMBON OLI,0,0,0,0,0,0
3222471201053,CAKE PB AUX FRU,0,0,0,0,0,0
3017760415699,CAKE VANDAME AUX FRUITS 300G,0,0,0,0,0,0
3558390001567,CAKES AMANDES 180G,0,0,0,0,0,0
3110671103812,CAKES AU FRUITS,0,0,0,0,0,0
3243610068900,CAKES FRAMBOISE,0,0,0,0,0,0
3158849360889,CALE NUQUE CONVERTIBLE,0,0,0,0,0,0
91400000059,CALIFORNIA SCEN,0,0,0,0,0,0
8712100488863,CALIPPO BUBLLE GUM 105ML,0,0,0,0,0,0
8000920401187,CALIPPO CITRON VERT,0,0,0,0,0,0
8000920461235,CALIPPO COLA,0,0,0,0,0,0
8722700051695,CALIPPO FRAISE TROPI.105ML,0,0,0,0,0,0
