,user_id,group_id,period
0,40,2420,1996-05
1,130,2420,1996-05
2,134,2420,1996-05
3,284,2420,1996-05
4,444,2420,1996-05
5,40,2416,1996-05
6,107,2416,1996-05
7,130,2416,1996-05
8,468,2416,1996-05
9,536,2416,1996-05
10,40,2426,1996-05
11,99,2426,1996-05
12,130,2426,1996-05
13,191,2426,1996-05
14,284,2426,1996-05
15,353,2426,1996-05
16,40,2424,1996-05
17,99,2424,1996-05
18,107,2424,1996-05
19,130,2424,1996-05
20,436,2424,1996-05
21,40,2421,1996-05
22,134,2421,1996-05
23,145,2421,1996-05
24,284,2421,1996-05
25,353,2421,1996-05
26,40,2417,1996-05
27,107,2417,1996-05
28,134,2417,1996-05
29,284,2417,1996-05
30,468,2417,1996-05
31,35,2138,1996-05
32,40,2138,1996-05
33,107,2138,1996-05
34,429,2138,1996-05
35,468,2138,1996-05
36,107,423,1996-05
37,134,423,1996-05
38,145,423,1996-05
39,353,423,1996-05
40,429,423,1996-05
41,40,2428,1996-05
42,99,2428,1996-05
43,130,2428,1996-05
44,284,2428,1996-05
45,353,2428,1996-05
46,604,2428,1996-05
47,35,2139,1996-05
48,40,2139,1996-05
49,284,2139,1996-05
50,353,2139,1996-05
51,429,2139,1996-05
52,40,2429,1996-05
53,99,2429,1996-05
54,136,2429,1996-05
55,284,2429,1996-05
56,353,2429,1996-05
57,429,2429,1996-05
58,604,2429,1996-05
59,40,2431,1996-05
60,99,2431,1996-05
61,284,2431,1996-05
62,353,2431,1996-05
63,604,2431,1996-05
64,40,2419,1996-05
65,107,2419,1996-05
66,191,2419,1996-05
67,353,2419,1996-05
68,436,2419,1996-05
69,40,2418,1996-05
70,107,2418,1996-05
71,145,2418,1996-05
72,353,2418,1996-05
73,468,2418,1996-05
74,107,422,1996-05
75,130,422,1996-05
76,134,422,1996-05
77,136,422,1996-05
78,468,422,1996-05
79,134,525,1996-05
80,145,525,1996-05
81,284,525,1996-05
82,353,525,1996-05
83,444,525,1996-05
84,134,524,1996-05
85,145,524,1996-05
86,284,524,1996-05
87,353,524,1996-05
88,429,524,1996-05
89,468,524,1996-05
90,40,2422,1996-05
91,145,2422,1996-05
92,191,2422,1996-05
93,444,2422,1996-05
94,604,2422,1996-05
95,99,5210,1996-05
96,130,5210,1996-05
97,429,5210,1996-05
98,468,5210,1996-05
99,536,5210,1996-05
100,35,2141,1996-05
101,40,2141,1996-05
102,99,2141,1996-05
103,136,2141,1996-05
104,284,2141,1996-05
105,429,2141,1996-05
106,40,2430,1996-05
107,99,2430,1996-05
108,136,2430,1996-05
109,284,2430,1996-05
110,429,2430,1996-05
111,99,5208,1996-05
112,107,5208,1996-05
113,130,5208,1996-05
114,429,5208,1996-05
115,468,5208,1996-05
116,35,2140,1996-05
117,40,2140,1996-05
118,429,2140,1996-05
119,468,2140,1996-05
120,536,2140,1996-05
121,99,5209,1996-05
122,130,5209,1996-05
123,136,5209,1996-05
124,284,5209,1996-05
125,429,5209,1996-05
126,35,2143,1996-05
127,99,2143,1996-05
128,136,2143,1996-05
129,284,2143,1996-05
130,429,2143,1996-05
131,40,2423,1996-05
132,191,2423,1996-05
133,284,2423,1996-05
134,353,2423,1996-05
135,604,2423,1996-05
136,35,2142,1996-05
137,40,2142,1996-05
138,99,2142,1996-05
139,284,2142,1996-05
140,429,2142,1996-05
141,40,2425,1996-05
142,99,2425,1996-05
143,107,2425,1996-05
144,429,2425,1996-05
145,468,2425,1996-05
146,40,2427,1996-05
147,99,2427,1996-05
148,130,2427,1996-05
149,284,2427,1996-05
150,353,2427,1996-05
151,56,3041,1996-08
152,102,3041,1996-08
153,109,3041,1996-08
154,142,3041,1996-08
155,179,3041,1996-08
156,229,3041,1996-08
157,235,3041,1996-08
158,385,3041,1996-08
159,394,3041,1996-08
160,404,3041,1996-08
161,411,3041,1996-08
162,447,3041,1996-08
163,455,3041,1996-08
164,476,3041,1996-08
165,485,3041,1996-08
