,user_id,group_id,period
0,107,54,1996-05
1,536,54,1996-05
2,40,625,1996-05
3,99,625,1996-05
4,107,625,1996-05
5,107,51,1996-05
6,130,51,1996-05
7,40,627,1996-05
8,99,627,1996-05
9,353,627,1996-05
10,35,532,1996-05
11,107,532,1996-05
12,429,532,1996-05
13,468,532,1996-05
14,107,52,1996-05
15,134,52,1996-05
16,35,533,1996-05
17,40,533,1996-05
18,107,533,1996-05
19,107,53,1996-05
20,136,53,1996-05
21,40,620,1996-05
22,107,620,1996-05
23,35,531,1996-05
24,107,531,1996-05
25,136,109,1996-05
26,284,109,1996-05
27,40,621,1996-05
28,191,621,1996-05
29,353,621,1996-05
30,40,626,1996-05
31,99,626,1996-05
32,191,626,1996-05
33,353,543,1996-05
34,444,543,1996-05
35,604,543,1996-05
36,191,247,1996-05
37,284,247,1996-05
38,353,247,1996-05
39,40,623,1996-05
40,353,623,1996-05
41,40,622,1996-05
42,191,622,1996-05
43,444,622,1996-05
44,35,535,1996-05
45,429,535,1996-05
46,536,535,1996-05
47,40,624,1996-05
48,536,624,1996-05
49,99,1050,1996-05
50,191,1050,1996-05
51,353,1050,1996-05
52,99,1048,1996-05
53,136,1048,1996-05
54,353,1048,1996-05
55,35,536,1996-05
56,99,536,1996-05
57,429,536,1996-05
58,99,1052,1996-05
59,284,1052,1996-05
60,353,1052,1996-05
61,284,442,1996-05
62,353,442,1996-05
63,99,1053,1996-05
64,536,1053,1996-05
65,136,112,1996-05
66,536,112,1996-05
67,99,1047,1996-05
68,136,1047,1996-05
69,353,542,1996-05
70,444,542,1996-05
71,353,541,1996-05
72,436,541,1996-05
73,99,1051,1996-05
74,284,1051,1996-05
75,134,108,1996-05
76,429,108,1996-05
77,468,108,1996-05
78,429,662,1996-05
79,468,662,1996-05
80,99,1049,1996-05
81,191,1049,1996-05
82,35,534,1996-05
83,429,534,1996-05
84,136,110,1996-05
85,429,110,1996-05
86,99,1046,1996-05
87,130,1046,1996-05
88,191,249,1996-05
89,444,249,1996-05
90,191,248,1996-05
91,353,248,1996-05
92,284,444,1996-05
93,536,444,1996-05
94,136,111,1996-05
95,468,111,1996-05
96,284,443,1996-05
97,429,443,1996-05
98,109,58,1996-08
99,162,58,1996-08
100,179,58,1996-08
101,455,58,1996-08
102,476,58,1996-08
103,486,58,1996-08
104,498,58,1996-08
105,512,58,1996-08
106,38,560,1996-08
107,109,560,1996-08
108,176,560,1996-08
109,179,560,1996-08
110,229,560,1996-08
111,447,560,1996-08
112,486,560,1996-08
113,498,560,1996-08
114,512,560,1996-08
115,574,560,1996-08
116,588,560,1996-08
117,602,560,1996-08
118,109,64,1996-08
119,179,64,1996-08
120,486,64,1996-08
121,498,64,1996-08
122,512,64,1996-08
123,541,64,1996-08
124,584,64,1996-08
125,592,64,1996-08
126,109,63,1996-08
127,179,63,1996-08
128,486,63,1996-08
129,498,63,1996-08
130,512,63,1996-08
131,176,199,1996-08
132,455,199,1996-08
133,512,199,1996-08
134,574,199,1996-08
135,588,199,1996-08
136,602,199,1996-08
137,56,858,1996-08
138,235,858,1996-08
139,349,858,1996-08
140,411,858,1996-08
141,455,858,1996-08
142,485,858,1996-08
143,512,858,1996-08
144,592,858,1996-08
145,46,738,1996-08
146,176,738,1996-08
147,512,738,1996-08
148,574,738,1996-08
149,588,738,1996-08
150,592,738,1996-08
151,602,738,1996-08
152,176,201,1996-08
153,512,201,1996-08
154,574,201,1996-08
155,588,201,1996-08
156,602,201,1996-08
157,38,561,1996-08
158,176,561,1996-08
159,229,561,1996-08
160,476,561,1996-08
161,486,561,1996-08
162,498,561,1996-08
163,512,561,1996-08
164,588,561,1996-08
165,602,561,1996-08
166,476,787,1996-08
167,486,787,1996-08
168,498,787,1996-08
169,512,787,1996-08
170,541,787,1996-08
171,592,787,1996-08
172,476,786,1996-08
173,486,786,1996-08
174,498,786,1996-08
175,512,786,1996-08
176,38,567,1996-08
177,46,567,1996-08
178,176,567,1996-08
179,229,567,1996-08
180,486,567,1996-08
181,498,567,1996-08
182,512,567,1996-08
183,541,567,1996-08
184,588,567,1996-08
185,592,567,1996-08
186,602,567,1996-08
187,38,562,1996-08
188,176,562,1996-08
189,229,562,1996-08
190,486,562,1996-08
191,498,562,1996-08
192,512,562,1996-08
193,588,562,1996-08
194,602,562,1996-08
195,486,806,1996-08
196,498,806,1996-08
197,512,806,1996-08
198,541,806,1996-08
199,592,806,1996-08
200,486,805,1996-08
201,498,805,1996-08
202,512,805,1996-08
203,46,736,1996-08
204,176,736,1996-08
205,242,736,1996-08
206,512,736,1996-08
207,588,736,1996-08
208,592,736,1996-08
209,602,736,1996-08
210,46,739,1996-08
211,176,739,1996-08
212,512,739,1996-08
213,588,739,1996-08
214,592,739,1996-08
215,602,739,1996-08
216,176,203,1996-08
217,512,203,1996-08
218,588,203,1996-08
219,602,203,1996-08
220,512,838,1996-08
221,592,838,1996-08
222,229,320,1996-08
223,385,320,1996-08
224,486,320,1996-08
225,498,320,1996-08
226,192,250,1996-08
227,235,250,1996-08
228,411,250,1996-08
229,485,250,1996-08
230,486,250,1996-08
231,498,250,1996-08
232,584,250,1996-08
233,592,250,1996-08
234,229,325,1996-08
235,486,325,1996-08
236,498,325,1996-08
237,584,325,1996-08
238,592,325,1996-08
239,486,809,1996-08
240,498,809,1996-08
241,584,809,1996-08
242,592,809,1996-08
243,142,124,1996-08
244,235,124,1996-08
245,411,124,1996-08
246,485,124,1996-08
247,592,124,1996-08
248,235,344,1996-08
249,411,344,1996-08
250,485,344,1996-08
251,592,344,1996-08
252,229,326,1996-08
253,486,326,1996-08
254,498,326,1996-08
255,592,326,1996-08
256,229,324,1996-08
257,486,324,1996-08
258,498,324,1996-08
259,486,810,1996-08
260,498,810,1996-08
261,592,810,1996-08
262,102,32,1996-08
263,109,32,1996-08
264,411,32,1996-08
265,486,32,1996-08
266,512,32,1996-08
267,109,65,1996-08
268,229,65,1996-08
269,447,65,1996-08
270,486,65,1996-08
271,512,65,1996-08
272,588,65,1996-08
273,602,65,1996-08
274,109,70,1996-08
275,486,70,1996-08
276,512,70,1996-08
277,142,125,1996-08
278,242,125,1996-08
279,411,125,1996-08
280,512,125,1996-08
281,588,125,1996-08
282,602,125,1996-08
283,229,317,1996-08
284,242,317,1996-08
285,486,317,1996-08
286,512,317,1996-08
287,588,317,1996-08
288,602,317,1996-08
289,229,327,1996-08
290,486,327,1996-08
291,512,327,1996-08
292,588,327,1996-08
293,602,327,1996-08
294,242,369,1996-08
295,512,369,1996-08
296,588,369,1996-08
297,602,369,1996-08
298,142,121,1996-08
299,229,121,1996-08
300,411,121,1996-08
301,486,121,1996-08
302,8,1006,1996-08
303,38,1006,1996-08
304,162,1006,1996-08
305,314,1006,1996-08
306,455,1006,1996-08
307,512,1006,1996-08
308,602,1006,1996-08
309,162,162,1996-08
310,235,162,1996-08
311,411,162,1996-08
312,444,162,1996-08
313,455,162,1996-08
314,512,162,1996-08
315,162,166,1996-08
316,455,166,1996-08
317,512,166,1996-08
318,142,123,1996-08
319,235,123,1996-08
320,411,123,1996-08
321,455,123,1996-08
322,512,123,1996-08
323,602,123,1996-08
324,455,726,1996-08
325,512,726,1996-08
326,602,726,1996-08
327,235,343,1996-08
328,411,343,1996-08
329,455,343,1996-08
330,512,343,1996-08
331,455,725,1996-08
332,512,725,1996-08
333,142,122,1996-08
334,235,122,1996-08
335,411,122,1996-08
336,142,127,1996-08
337,411,127,1996-08
338,512,127,1996-08
339,602,127,1996-08
340,411,649,1996-08
341,512,649,1996-08
342,142,126,1996-08
343,411,126,1996-08
344,176,186,1996-08
345,179,186,1996-08
346,229,186,1996-08
347,314,186,1996-08
348,385,186,1996-08
349,476,186,1996-08
350,486,186,1996-08
351,602,186,1996-08
352,179,218,1996-08
353,476,218,1996-08
354,486,218,1996-08
355,584,218,1996-08
356,592,218,1996-08
357,179,217,1996-08
358,476,217,1996-08
359,486,217,1996-08
360,176,187,1996-08
361,179,187,1996-08
362,229,187,1996-08
363,486,187,1996-08
364,584,187,1996-08
365,592,187,1996-08
366,602,187,1996-08
367,176,188,1996-08
368,179,188,1996-08
369,229,188,1996-08
370,486,188,1996-08
371,602,188,1996-08
372,179,224,1996-08
373,486,224,1996-08
374,584,224,1996-08
375,592,224,1996-08
376,176,197,1996-08
377,273,197,1996-08
378,592,197,1996-08
379,602,197,1996-08
380,176,190,1996-08
381,229,190,1996-08
382,476,190,1996-08
383,486,190,1996-08
384,592,190,1996-08
385,602,190,1996-08
386,176,191,1996-08
387,229,191,1996-08
388,476,191,1996-08
389,486,191,1996-08
390,602,191,1996-08
391,476,788,1996-08
392,486,788,1996-08
393,592,788,1996-08
394,476,785,1996-08
395,486,785,1996-08
396,176,192,1996-08
397,229,192,1996-08
398,486,192,1996-08
