,user_id,group_id,period
0,6,5110,1996
1,38,5110,1996
2,58,5110,1996
3,94,5110,1996
4,107,5110,1996
5,109,5110,1996
6,117,5110,1996
7,130,5110,1996
8,176,5110,1996
9,179,5110,1996
10,229,5110,1996
11,340,5110,1996
12,447,5110,1996
13,486,5110,1996
14,498,5110,1996
15,512,5110,1996
16,566,5110,1996
17,574,5110,1996
18,588,5110,1996
19,602,5110,1996
20,6,5025,1996
21,109,5025,1996
22,179,5025,1996
23,240,5025,1996
24,284,5025,1996
25,379,5025,1996
26,458,5025,1996
27,470,5025,1996
28,486,5025,1996
29,498,5025,1996
30,512,5025,1996
31,536,5025,1996
32,541,5025,1996
33,566,5025,1996
34,584,5025,1996
35,592,5025,1996
36,6,5022,1996
37,109,5022,1996
38,162,5022,1996
39,179,5022,1996
40,455,5022,1996
41,476,5022,1996
42,486,5022,1996
43,498,5022,1996
44,512,5022,1996
45,566,5022,1996
46,6,5026,1996
47,109,5026,1996
48,179,5026,1996
49,486,5026,1996
50,498,5026,1996
51,512,5026,1996
52,566,5026,1996
53,58,4863,1996
54,109,4863,1996
55,229,4863,1996
56,374,4863,1996
57,447,4863,1996
58,486,4863,1996
59,512,4863,1996
60,588,4863,1996
61,602,4863,1996
62,40,3823,1996
63,58,3823,1996
64,99,3823,1996
65,109,3823,1996
66,229,3823,1996
67,353,3823,1996
68,373,3823,1996
69,447,3823,1996
70,486,3823,1996
71,512,3823,1996
72,588,3823,1996
73,602,3823,1996
74,58,4864,1996
75,109,4864,1996
76,229,4864,1996
77,447,4864,1996
78,486,4864,1996
79,512,4864,1996
80,588,4864,1996
81,602,4864,1996
82,102,218,1996
83,109,218,1996
84,411,218,1996
85,444,218,1996
86,486,218,1996
87,512,218,1996
88,109,459,1996
89,486,459,1996
90,512,459,1996
91,6,5107,1996
92,38,5107,1996
93,46,5107,1996
94,58,5107,1996
95,136,5107,1996
96,176,5107,1996
97,229,5107,1996
98,340,5107,1996
99,379,5107,1996
100,458,5107,1996
101,486,5107,1996
102,498,5107,1996
103,512,5107,1996
104,541,5107,1996
105,588,5107,1996
106,592,5107,1996
107,602,5107,1996
108,6,5108,1996
109,38,5108,1996
110,58,5108,1996
111,126,5108,1996
112,176,5108,1996
113,229,5108,1996
114,340,5108,1996
115,353,5108,1996
116,476,5108,1996
117,486,5108,1996
118,498,5108,1996
119,512,5108,1996
120,588,5108,1996
121,602,5108,1996
122,6,5109,1996
123,38,5109,1996
124,58,5109,1996
125,176,5109,1996
126,229,5109,1996
127,340,5109,1996
128,486,5109,1996
129,498,5109,1996
130,512,5109,1996
131,588,5109,1996
132,602,5109,1996
133,6,5135,1996
134,43,5135,1996
135,379,5135,1996
136,458,5135,1996
137,476,5135,1996
138,486,5135,1996
139,498,5135,1996
140,512,5135,1996
141,530,5135,1996
142,541,5135,1996
143,592,5135,1996
144,6,5103,1996
145,379,5103,1996
146,458,5103,1996
147,486,5103,1996
148,498,5103,1996
149,512,5103,1996
150,541,5103,1996
151,592,5103,1996
152,6,5199,1996
153,476,5199,1996
154,486,5199,1996
155,498,5199,1996
156,512,5199,1996
157,6,5203,1996
158,486,5203,1996
159,498,5203,1996
160,512,5203,1996
161,58,4894,1996
162,229,4894,1996
163,242,4894,1996
164,353,4894,1996
165,486,4894,1996
166,512,4894,1996
167,588,4894,1996
168,602,4894,1996
169,58,4895,1996
170,229,4895,1996
171,353,4895,1996
172,486,4895,1996
173,512,4895,1996
174,588,4895,1996
175,602,4895,1996
176,58,4896,1996
177,229,4896,1996
178,486,4896,1996
179,512,4896,1996
180,588,4896,1996
181,602,4896,1996
182,107,431,1996
183,229,431,1996
184,340,431,1996
185,379,431,1996
186,458,431,1996
187,486,431,1996
188,498,431,1996
189,536,431,1996
190,584,431,1996
191,592,431,1996
192,40,3828,1996
193,99,3828,1996
194,107,3828,1996
195,229,3828,1996
196,340,3828,1996
197,385,3828,1996
198,486,3828,1996
199,498,3828,1996
200,107,432,1996
201,229,432,1996
202,340,432,1996
203,486,432,1996
204,498,432,1996
205,43,4021,1996
206,192,4021,1996
207,235,4021,1996
208,379,4021,1996
209,411,4021,1996
210,458,4021,1996
211,485,4021,1996
212,486,4021,1996
213,498,4021,1996
214,536,4021,1996
215,584,4021,1996
216,592,4021,1996
217,379,3500,1996
218,458,3500,1996
219,486,3500,1996
220,498,3500,1996
221,536,3500,1996
222,584,3500,1996
223,592,3500,1996
224,37,3462,1996
225,40,3462,1996
226,99,3462,1996
227,142,3462,1996
228,229,3462,1996
229,411,3462,1996
230,486,3462,1996
231,40,3829,1996
232,99,3829,1996
233,229,3829,1996
234,486,3829,1996
235,43,4003,1996
236,174,4003,1996
237,229,4003,1996
238,340,4003,1996
239,379,4003,1996
240,458,4003,1996
241,486,4003,1996
242,498,4003,1996
243,524,4003,1996
244,592,4003,1996
245,229,2286,1996
246,340,2286,1996
247,379,2286,1996
248,458,2286,1996
249,486,2286,1996
250,498,2286,1996
251,592,2286,1996
252,229,2287,1996
253,340,2287,1996
254,486,2287,1996
255,498,2287,1996
256,43,4069,1996
257,379,4069,1996
258,458,4069,1996
259,486,4069,1996
260,498,4069,1996
261,592,4069,1996
262,379,3501,1996
263,458,3501,1996
264,486,3501,1996
265,498,3501,1996
266,592,3501,1996
267,46,4334,1996
268,117,4334,1996
269,134,4334,1996
270,176,4334,1996
271,512,4334,1996
272,574,4334,1996
273,588,4334,1996
274,592,4334,1996
275,602,4334,1996
276,117,583,1996
277,176,583,1996
278,353,583,1996
279,373,583,1996
280,455,583,1996
281,512,583,1996
282,574,583,1996
283,588,583,1996
284,602,583,1996
285,117,584,1996
286,176,584,1996
287,512,584,1996
288,574,584,1996
289,588,584,1996
290,602,584,1996
291,56,4686,1996
292,235,4686,1996
293,349,4686,1996
294,411,4686,1996
295,444,4686,1996
296,455,4686,1996
297,485,4686,1996
298,512,4686,1996
299,592,4686,1996
300,37,3456,1996
301,142,3456,1996
302,242,3456,1996
303,353,3456,1996
304,373,3456,1996
305,402,3456,1996
306,411,3456,1996
307,444,3456,1996
308,512,3456,1996
309,588,3456,1996
310,602,3456,1996
311,604,3456,1996
312,353,3377,1996
313,373,3377,1996
314,512,3377,1996
315,588,3377,1996
316,602,3377,1996
317,46,4351,1996
318,176,4351,1996
319,242,4351,1996
320,353,4351,1996
321,512,4351,1996
322,588,4351,1996
323,592,4351,1996
324,602,4351,1996
325,46,4354,1996
326,176,4354,1996
327,512,4354,1996
328,588,4354,1996
329,592,4354,1996
330,602,4354,1996
331,176,1404,1996
332,353,1404,1996
333,512,1404,1996
334,588,1404,1996
335,602,1404,1996
336,176,1413,1996
337,512,1413,1996
338,588,1413,1996
339,602,1413,1996
340,512,4553,1996
341,592,4553,1996
342,242,2439,1996
343,353,2439,1996
344,512,2439,1996
345,588,2439,1996
346,602,2439,1996
347,353,3388,1996
348,512,3388,1996
349,588,3388,1996
350,602,3388,1996
351,37,3455,1996
352,142,3455,1996
353,235,3455,1996
354,411,3455,1996
355,485,3455,1996
356,592,3455,1996
357,235,2348,1996
358,411,2348,1996
359,485,2348,1996
360,592,2348,1996
361,37,3457,1996
362,142,3457,1996
363,411,3457,1996
364,38,3523,1996
365,58,3523,1996
366,117,3523,1996
367,470,3523,1996
368,512,3523,1996
369,536,3523,1996
370,566,3523,1996
371,602,3523,1996
372,8,5863,1996
373,38,5863,1996
374,58,5863,1996
375,117,5863,1996
376,162,5863,1996
377,314,5863,1996
378,373,5863,1996
379,455,5863,1996
380,512,5863,1996
381,566,5863,1996
382,602,5863,1996
383,38,3524,1996
384,58,3524,1996
385,117,3524,1996
386,512,3524,1996
387,566,3524,1996
388,602,3524,1996
389,162,1135,1996
390,173,1135,1996
391,235,1135,1996
392,411,1135,1996
393,444,1135,1996
394,455,1135,1996
395,470,1135,1996
396,512,1135,1996
397,536,1135,1996
398,566,1135,1996
399,470,4427,1996
400,512,4427,1996
401,536,4427,1996
402,566,4427,1996
403,162,1148,1996
404,455,1148,1996
405,512,1148,1996
406,566,1148,1996
407,5,4524,1996
408,58,4524,1996
409,142,4524,1996
410,373,4524,1996
411,411,4524,1996
412,444,4524,1996
413,512,4524,1996
414,565,4524,1996
415,602,4524,1996
416,38,3526,1996
417,58,3526,1996
418,436,3526,1996
419,512,3526,1996
420,602,3526,1996
421,142,931,1996
422,235,931,1996
423,411,931,1996
424,536,931,1996
425,235,2349,1996
426,411,2349,1996
427,536,2349,1996
