,user_id,group_id,period
0,38,16119,1996-08
1,40,16119,1996-08
2,46,16119,1996-08
3,56,16119,1996-08
4,107,16119,1996-08
5,109,16119,1996-08
6,130,16119,1996-08
7,170,16119,1996-08
8,176,16119,1996-08
9,179,16119,1996-08
10,229,16119,1996-08
11,235,16119,1996-08
12,284,16119,1996-08
13,314,16119,1996-08
14,404,16119,1996-08
15,411,16119,1996-08
16,444,16119,1996-08
17,447,16119,1996-08
18,455,16119,1996-08
19,486,16119,1996-08
20,498,16119,1996-08
21,512,16119,1996-08
22,541,16119,1996-08
23,574,16119,1996-08
24,588,16119,1996-08
25,592,16119,1996-08
26,602,16119,1996-08
27,54,21610,1996-08
28,56,21610,1996-08
29,102,21610,1996-08
30,109,21610,1996-08
31,162,21610,1996-08
32,170,21610,1996-08
33,179,21610,1996-08
34,229,21610,1996-08
35,235,21610,1996-08
36,284,21610,1996-08
37,314,21610,1996-08
38,385,21610,1996-08
39,404,21610,1996-08
40,411,21610,1996-08
41,436,21610,1996-08
42,444,21610,1996-08
43,447,21610,1996-08
44,455,21610,1996-08
45,476,21610,1996-08
46,486,21610,1996-08
47,498,21610,1996-08
48,512,21610,1996-08
49,541,21610,1996-08
50,592,21610,1996-08
51,14,4023,1996-08
52,56,4023,1996-08
53,109,4023,1996-08
54,170,4023,1996-08
55,179,4023,1996-08
56,229,4023,1996-08
57,235,4023,1996-08
58,284,4023,1996-08
59,314,4023,1996-08
60,394,4023,1996-08
61,404,4023,1996-08
62,411,4023,1996-08
63,444,4023,1996-08
64,447,4023,1996-08
65,455,4023,1996-08
66,486,4023,1996-08
67,498,4023,1996-08
68,512,4023,1996-08
69,536,4023,1996-08
70,541,4023,1996-08
71,584,4023,1996-08
72,592,4023,1996-08
73,56,21859,1996-08
74,109,21859,1996-08
75,170,21859,1996-08
76,179,21859,1996-08
77,229,21859,1996-08
78,235,21859,1996-08
79,284,21859,1996-08
80,314,21859,1996-08
81,404,21859,1996-08
82,411,21859,1996-08
83,444,21859,1996-08
84,447,21859,1996-08
85,455,21859,1996-08
86,486,21859,1996-08
87,498,21859,1996-08
88,512,21859,1996-08
89,541,21859,1996-08
90,592,21859,1996-08
91,38,16259,1996-08
92,46,16259,1996-08
93,56,16259,1996-08
94,102,16259,1996-08
