,user_id,group_id,period
0,56,32,1996-08
1,102,32,1996-08
2,130,32,1996-08
3,134,32,1996-08
4,142,32,1996-08
5,145,32,1996-08
6,229,32,1996-08
7,235,32,1996-08
8,411,32,1996-08
9,436,32,1996-08
10,455,32,1996-08
11,468,32,1996-08
12,498,32,1996-08
13,541,32,1996-08
14,592,32,1996-08
15,102,2,1996-08
16,145,2,1996-08
17,170,2,1996-08
18,176,2,1996-08
19,179,2,1996-08
20,229,2,1996-08
21,235,2,1996-08
22,385,2,1996-08
23,394,2,1996-08
24,468,2,1996-08
25,498,2,1996-08
26,541,2,1996-08
27,574,2,1996-08
28,584,2,1996-08
29,592,2,1996-08
30,40,14,1996-08
31,102,14,1996-08
32,107,14,1996-08
33,136,14,1996-08
34,145,14,1996-08
35,229,14,1996-08
36,235,14,1996-08
37,353,14,1996-08
38,468,14,1996-08
39,476,14,1996-08
40,498,14,1996-08
41,541,14,1996-08
42,592,14,1996-08
43,102,1,1996-08
44,130,1,1996-08
45,145,1,1996-08
46,243,1,1996-08
47,385,1,1996-08
48,394,1,1996-08
49,395,1,1996-08
50,436,1,1996-08
51,455,1,1996-08
52,498,1,1996-08
53,40,15,1996-08
54,102,15,1996-08
55,130,15,1996-08
56,136,15,1996-08
57,145,15,1996-08
58,353,15,1996-08
59,404,15,1996-08
60,436,15,1996-08
61,455,15,1996-08
62,476,15,1996-08
63,486,15,1996-08
64,498,15,1996-08
65,512,15,1996-08
66,588,15,1996-08
67,602,15,1996-08
68,26,5,1996-08
69,38,5,1996-08
70,40,5,1996-08
71,102,5,1996-08
72,109,5,1996-08
73,136,5,1996-08
74,145,5,1996-08
75,353,5,1996-08
76,385,5,1996-08
77,394,5,1996-08
78,476,5,1996-08
79,498,5,1996-08
80,604,5,1996-08
81,54,29,1996-08
82,56,29,1996-08
83,130,29,1996-08
84,145,29,1996-08
85,179,29,1996-08
86,235,29,1996-08
87,242,29,1996-08
88,314,29,1996-08
89,395,29,1996-08
90,411,29,1996-08
91,455,29,1996-08
92,592,29,1996-08
93,40,18,1996-08
94,56,18,1996-08
95,107,18,1996-08
96,130,18,1996-08
97,145,18,1996-08
98,235,18,1996-08
99,411,18,1996-08
100,455,18,1996-08
101,476,18,1996-08
102,592,18,1996-08
103,602,18,1996-08
104,38,10,1996-08
105,40,10,1996-08
106,107,10,1996-08
107,145,10,1996-08
108,179,10,1996-08
109,235,10,1996-08
110,284,10,1996-08
111,476,10,1996-08
112,592,10,1996-08
113,604,10,1996-08
114,8,39,1996-08
115,142,39,1996-08
116,145,39,1996-08
117,170,39,1996-08
118,176,39,1996-08
119,242,39,1996-08
120,411,39,1996-08
121,436,39,1996-08
122,447,39,1996-08
123,455,39,1996-08
124,498,39,1996-08
125,40,16,1996-08
126,136,16,1996-08
127,142,16,1996-08
128,145,16,1996-08
129,404,16,1996-08
130,411,16,1996-08
131,436,16,1996-08
132,455,16,1996-08
133,498,16,1996-08
134,512,16,1996-08
135,588,16,1996-08
136,602,16,1996-08
137,38,11,1996-08
138,40,11,1996-08
139,136,11,1996-08
140,145,11,1996-08
141,404,11,1996-08
142,436,11,1996-08
143,455,11,1996-08
144,498,11,1996-08
145,512,11,1996-08
146,588,11,1996-08
147,602,11,1996-08
148,604,11,1996-08
149,40,17,1996-08
150,136,17,1996-08
151,145,17,1996-08
152,404,17,1996-08
153,436,17,1996-08
154,455,17,1996-08
155,498,17,1996-08
156,512,17,1996-08
157,588,17,1996-08
158,602,17,1996-08
159,40,20,1996-08
160,56,20,1996-08
161,107,20,1996-08
162,130,20,1996-08
163,353,20,1996-08
164,404,20,1996-08
165,455,20,1996-08
166,486,20,1996-08
167,512,20,1996-08
168,602,20,1996-08
169,40,19,1996-08
170,56,19,1996-08
171,107,19,1996-08
172,130,19,1996-08
173,179,19,1996-08
174,242,19,1996-08
175,395,19,1996-08
176,429,19,1996-08
177,455,19,1996-08
178,602,19,1996-08
179,54,28,1996-08
180,134,28,1996-08
181,170,28,1996-08
182,176,28,1996-08
183,242,28,1996-08
184,243,28,1996-08
185,314,28,1996-08
186,436,28,1996-08
187,455,28,1996-08
188,468,28,1996-08
189,541,28,1996-08
190,134,4,1996-08
191,136,4,1996-08
192,353,4,1996-08
193,436,4,1996-08
194,455,4,1996-08
195,468,4,1996-08
196,486,4,1996-08
197,512,4,1996-08
198,541,4,1996-08
199,588,4,1996-08
200,38,6,1996-08
201,109,6,1996-08
202,136,6,1996-08
203,243,6,1996-08
204,353,6,1996-08
205,436,6,1996-08
206,455,6,1996-08
207,486,6,1996-08
208,512,6,1996-08
209,588,6,1996-08
210,604,6,1996-08
211,38,8,1996-08
212,136,8,1996-08
213,170,8,1996-08
214,176,8,1996-08
215,242,8,1996-08
216,436,8,1996-08
217,455,8,1996-08
218,512,8,1996-08
219,588,8,1996-08
220,604,8,1996-08
221,56,33,1996-08
222,102,33,1996-08
223,142,33,1996-08
224,145,33,1996-08
225,229,33,1996-08
226,395,33,1996-08
227,411,33,1996-08
228,436,33,1996-08
229,455,33,1996-08
230,468,33,1996-08
231,541,33,1996-08
232,592,33,1996-08
233,56,31,1996-08
234,102,31,1996-08
235,107,31,1996-08
236,142,31,1996-08
237,145,31,1996-08
238,229,31,1996-08
239,404,31,1996-08
240,411,31,1996-08
241,436,31,1996-08
242,455,31,1996-08
243,468,31,1996-08
244,476,31,1996-08
245,486,31,1996-08
246,541,31,1996-08
247,592,31,1996-08
248,56,34,1996-08
249,102,34,1996-08
250,142,34,1996-08
251,145,34,1996-08
252,229,34,1996-08
253,411,34,1996-08
254,436,34,1996-08
255,455,34,1996-08
256,468,34,1996-08
257,541,34,1996-08
258,592,34,1996-08
259,102,0,1996-08
260,107,0,1996-08
261,109,0,1996-08
262,145,0,1996-08
263,229,0,1996-08
264,468,0,1996-08
265,476,0,1996-08
266,507,0,1996-08
267,541,0,1996-08
268,592,0,1996-08
269,54,30,1996-08
270,56,30,1996-08
271,179,30,1996-08
272,229,30,1996-08
273,242,30,1996-08
274,314,30,1996-08
275,395,30,1996-08
276,436,30,1996-08
277,447,30,1996-08
278,468,30,1996-08
279,541,30,1996-08
280,584,30,1996-08
281,38,9,1996-08
282,40,9,1996-08
283,107,9,1996-08
284,109,9,1996-08
285,136,9,1996-08
286,179,9,1996-08
287,229,9,1996-08
288,284,9,1996-08
289,468,9,1996-08
290,541,9,1996-08
291,584,9,1996-08
292,38,13,1996-08
293,40,13,1996-08
294,54,13,1996-08
295,56,13,1996-08
296,107,13,1996-08
297,179,13,1996-08
298,242,13,1996-08
