,user_id,group_id,period
0,38,2015,1996-08
1,107,2015,1996-08
2,109,2015,1996-08
3,130,2015,1996-08
4,176,2015,1996-08
5,179,2015,1996-08
6,229,2015,1996-08
7,447,2015,1996-08
8,486,2015,1996-08
9,498,2015,1996-08
10,512,2015,1996-08
11,574,2015,1996-08
12,588,2015,1996-08
13,602,2015,1996-08
14,109,178,1996-08
15,179,178,1996-08
16,284,178,1996-08
17,486,178,1996-08
18,498,178,1996-08
19,512,178,1996-08
20,536,178,1996-08
21,541,178,1996-08
22,584,178,1996-08
23,592,178,1996-08
24,109,173,1996-08
25,162,173,1996-08
26,179,173,1996-08
27,455,173,1996-08
28,476,173,1996-08
29,486,173,1996-08
30,498,173,1996-08
31,512,173,1996-08
32,109,179,1996-08
33,179,179,1996-08
34,486,179,1996-08
35,498,179,1996-08
36,512,179,1996-08
37,46,2484,1996-08
38,134,2484,1996-08
39,176,2484,1996-08
40,512,2484,1996-08
41,574,2484,1996-08
42,588,2484,1996-08
43,592,2484,1996-08
44,602,2484,1996-08
45,176,646,1996-08
46,353,646,1996-08
47,455,646,1996-08
48,512,646,1996-08
49,574,646,1996-08
50,588,646,1996-08
51,602,646,1996-08
52,176,653,1996-08
53,512,653,1996-08
54,574,653,1996-08
55,588,653,1996-08
56,602,653,1996-08
57,56,2789,1996-08
58,235,2789,1996-08
59,349,2789,1996-08
60,411,2789,1996-08
61,444,2789,1996-08
62,455,2789,1996-08
63,485,2789,1996-08
64,512,2789,1996-08
65,592,2789,1996-08
66,107,165,1996-08
67,229,165,1996-08
68,486,165,1996-08
69,498,165,1996-08
70,536,165,1996-08
71,584,165,1996-08
72,592,165,1996-08
73,40,2208,1996-08
74,99,2208,1996-08
75,107,2208,1996-08
76,229,2208,1996-08
77,385,2208,1996-08
78,486,2208,1996-08
79,498,2208,1996-08
80,107,164,1996-08
81,229,164,1996-08
82,486,164,1996-08
83,498,164,1996-08
84,192,899,1996-08
85,235,899,1996-08
86,411,899,1996-08
87,485,899,1996-08
88,486,899,1996-08
89,498,899,1996-08
90,536,899,1996-08
91,584,899,1996-08
92,592,899,1996-08
93,486,2608,1996-08
94,498,2608,1996-08
95,536,2608,1996-08
96,584,2608,1996-08
97,592,2608,1996-08
98,142,454,1996-08
99,235,454,1996-08
100,411,454,1996-08
101,485,454,1996-08
102,592,454,1996-08
103,235,1208,1996-08
104,411,1208,1996-08
105,485,1208,1996-08
106,592,1208,1996-08
107,40,2209,1996-08
108,99,2209,1996-08
109,109,2209,1996-08
110,229,2209,1996-08
111,353,2209,1996-08
112,447,2209,1996-08
113,486,2209,1996-08
114,512,2209,1996-08
115,588,2209,1996-08
116,602,2209,1996-08
117,109,181,1996-08
118,229,181,1996-08
119,447,181,1996-08
120,486,181,1996-08
121,512,181,1996-08
122,588,181,1996-08
123,602,181,1996-08
124,102,87,1996-08
125,109,87,1996-08
126,411,87,1996-08
127,444,87,1996-08
128,486,87,1996-08
129,512,87,1996-08
130,109,187,1996-08
131,486,187,1996-08
132,512,187,1996-08
133,142,456,1996-08
134,242,456,1996-08
135,353,456,1996-08
136,411,456,1996-08
137,444,456,1996-08
138,512,456,1996-08
139,588,456,1996-08
140,602,456,1996-08
