,user_id,group_id,period
0,38,2103,1996-08
1,107,2103,1996-08
2,109,2103,1996-08
3,130,2103,1996-08
4,176,2103,1996-08
5,179,2103,1996-08
6,229,2103,1996-08
7,447,2103,1996-08
8,486,2103,1996-08
9,498,2103,1996-08
10,512,2103,1996-08
11,574,2103,1996-08
12,588,2103,1996-08
13,602,2103,1996-08
14,109,191,1996-08
15,179,191,1996-08
16,284,191,1996-08
17,486,191,1996-08
18,498,191,1996-08
19,512,191,1996-08
20,536,191,1996-08
21,541,191,1996-08
22,584,191,1996-08
23,592,191,1996-08
24,109,186,1996-08
25,162,186,1996-08
26,179,186,1996-08
27,455,186,1996-08
28,476,186,1996-08
29,486,186,1996-08
30,498,186,1996-08
31,512,186,1996-08
32,109,192,1996-08
33,179,192,1996-08
34,486,192,1996-08
35,498,192,1996-08
36,512,192,1996-08
37,46,2592,1996-08
38,134,2592,1996-08
39,176,2592,1996-08
40,512,2592,1996-08
41,574,2592,1996-08
42,588,2592,1996-08
43,592,2592,1996-08
44,602,2592,1996-08
45,176,675,1996-08
46,353,675,1996-08
47,455,675,1996-08
48,512,675,1996-08
49,574,675,1996-08
50,588,675,1996-08
51,602,675,1996-08
52,176,682,1996-08
53,512,682,1996-08
54,574,682,1996-08
55,588,682,1996-08
56,602,682,1996-08
57,56,2912,1996-08
58,235,2912,1996-08
59,349,2912,1996-08
60,411,2912,1996-08
61,444,2912,1996-08
62,455,2912,1996-08
63,485,2912,1996-08
64,512,2912,1996-08
65,592,2912,1996-08
66,107,178,1996-08
67,229,178,1996-08
68,486,178,1996-08
69,498,178,1996-08
70,536,178,1996-08
71,584,178,1996-08
72,592,178,1996-08
73,40,2302,1996-08
74,99,2302,1996-08
75,107,2302,1996-08
76,229,2302,1996-08
77,385,2302,1996-08
78,486,2302,1996-08
79,498,2302,1996-08
80,107,177,1996-08
81,229,177,1996-08
82,486,177,1996-08
83,498,177,1996-08
84,192,937,1996-08
85,235,937,1996-08
86,411,937,1996-08
87,485,937,1996-08
88,486,937,1996-08
89,498,937,1996-08
90,536,937,1996-08
91,584,937,1996-08
92,592,937,1996-08
93,486,2722,1996-08
94,498,2722,1996-08
95,536,2722,1996-08
96,584,2722,1996-08
97,592,2722,1996-08
98,142,478,1996-08
99,235,478,1996-08
100,411,478,1996-08
101,485,478,1996-08
102,592,478,1996-08
103,235,1257,1996-08
104,411,1257,1996-08
105,485,1257,1996-08
106,592,1257,1996-08
107,40,2303,1996-08
108,99,2303,1996-08
109,109,2303,1996-08
110,229,2303,1996-08
111,353,2303,1996-08
112,447,2303,1996-08
113,486,2303,1996-08
114,512,2303,1996-08
115,588,2303,1996-08
116,602,2303,1996-08
117,109,194,1996-08
118,229,194,1996-08
119,447,194,1996-08
120,486,194,1996-08
121,512,194,1996-08
122,588,194,1996-08
123,602,194,1996-08
124,102,95,1996-08
125,109,95,1996-08
126,411,95,1996-08
127,444,95,1996-08
128,486,95,1996-08
129,512,95,1996-08
130,109,200,1996-08
131,486,200,1996-08
132,512,200,1996-08
133,142,480,1996-08
134,242,480,1996-08
135,353,480,1996-08
136,411,480,1996-08
137,444,480,1996-08
138,512,480,1996-08
139,588,480,1996-08
140,602,480,1996-08
141,604,480,1996-08
142,40,2304,1996-08
143,99,2304,1996-08
144,142,2304,1996-08
145,229,2304,1996-08
146,411,2304,1996-08
147,486,2304,1996-08
148,40,2306,1996-08
149,99,2306,1996-08
150,229,2306,1996-08
151,486,2306,1996-08
152,38,2120,1996-08
153,46,2120,1996-08
154,136,2120,1996-08
155,176,2120,1996-08
156,229,2120,1996-08
157,486,2120,1996-08
158,498,2120,1996-08
159,512,2120,1996-08
160,541,2120,1996-08
161,588,2120,1996-08
162,592,2120,1996-08
163,602,2120,1996-08
164,38,2106,1996-08
165,176,2106,1996-08
166,229,2106,1996-08
167,353,2106,1996-08
168,476,2106,1996-08
169,486,2106,1996-08
170,498,2106,1996-08
171,512,2106,1996-08
172,588,2106,1996-08
173,602,2106,1996-08
174,38,2107,1996-08
175,176,2107,1996-08
176,229,2107,1996-08
177,486,2107,1996-08
178,498,2107,1996-08
179,512,2107,1996-08
180,588,2107,1996-08
181,602,2107,1996-08
182,476,2685,1996-08
183,486,2685,1996-08
184,498,2685,1996-08
185,512,2685,1996-08
186,541,2685,1996-08
187,592,2685,1996-08
188,486,2721,1996-08
189,498,2721,1996-08
190,512,2721,1996-08
191,541,2721,1996-08
192,592,2721,1996-08
193,476,2684,1996-08
194,486,2684,1996-08
195,498,2684,1996-08
196,512,2684,1996-08
197,486,2720,1996-08
198,498,2720,1996-08
199,512,2720,1996-08
200,46,2605,1996-08
201,176,2605,1996-08
202,242,2605,1996-08
203,353,2605,1996-08
204,512,2605,1996-08
205,588,2605,1996-08
206,592,2605,1996-08
207,602,2605,1996-08
208,46,2607,1996-08
209,176,2607,1996-08
210,512,2607,1996-08
211,588,2607,1996-08
212,592,2607,1996-08
213,602,2607,1996-08
214,176,677,1996-08
215,353,677,1996-08
216,512,677,1996-08
217,588,677,1996-08
218,602,677,1996-08
