,user_id,group_id,period
0,5,13514,1996
1,6,13514,1996
2,37,13514,1996
3,58,13514,1996
4,81,13514,1996
5,94,13514,1996
6,102,13514,1996
7,117,13514,1996
8,145,13514,1996
9,170,13514,1996
10,173,13514,1996
11,176,13514,1996
12,179,13514,1996
13,229,13514,1996
14,235,13514,1996
15,240,13514,1996
16,347,13514,1996
17,373,13514,1996
18,379,13514,1996
19,385,13514,1996
20,394,13514,1996
21,468,13514,1996
22,498,13514,1996
23,524,13514,1996
24,541,13514,1996
25,559,13514,1996
26,574,13514,1996
27,584,13514,1996
28,592,13514,1996
29,58,15254,1996
30,94,15254,1996
31,102,15254,1996
32,121,15254,1996
33,130,15254,1996
34,133,15254,1996
35,145,15254,1996
36,240,15254,1996
37,243,15254,1996
38,347,15254,1996
39,385,15254,1996
40,394,15254,1996
41,395,15254,1996
42,436,15254,1996
43,455,15254,1996
44,458,15254,1996
45,498,15254,1996
46,559,15254,1996
47,566,15254,1996
48,569,15254,1996
49,26,8504,1996
50,38,8504,1996
51,40,8504,1996
52,58,8504,1996
53,94,8504,1996
54,102,8504,1996
55,109,8504,1996
56,136,8504,1996
57,145,8504,1996
58,174,8504,1996
59,240,8504,1996
60,347,8504,1996
61,353,8504,1996
62,385,8504,1996
63,394,8504,1996
64,476,8504,1996
65,498,8504,1996
66,559,8504,1996
67,604,8504,1996
68,58,15256,1996
69,94,15256,1996
70,102,15256,1996
71,145,15256,1996
72,240,15256,1996
73,347,15256,1996
74,385,15256,1996
75,394,15256,1996
76,498,15256,1996
77,559,15256,1996
78,56,14779,1996
79,94,14779,1996
80,102,14779,1996
81,117,14779,1996
82,121,14779,1996
83,126,14779,1996
84,130,14779,1996
85,134,14779,1996
86,142,14779,1996
87,145,14779,1996
88,229,14779,1996
89,235,14779,1996
90,240,14779,1996
91,347,14779,1996
92,373,14779,1996
93,374,14779,1996
94,379,14779,1996
95,411,14779,1996
96,436,14779,1996
97,455,14779,1996
98,468,14779,1996
99,470,14779,1996
100,498,14779,1996
101,541,14779,1996
102,592,14779,1996
103,609,14779,1996
104,40,12039,1996
105,94,12039,1996
106,102,12039,1996
107,107,12039,1996
108,117,12039,1996
109,136,12039,1996
110,145,12039,1996
111,229,12039,1996
112,235,12039,1996
