,user_id,group_id,period
0,40,2431,1996-05
1,107,2431,1996-05
2,130,2431,1996-05
3,145,2431,1996-05
4,40,2434,1996-05
5,107,2434,1996-05
6,136,2434,1996-05
7,145,2434,1996-05
8,353,2434,1996-05
9,468,2434,1996-05
10,40,2439,1996-05
11,107,2439,1996-05
12,145,2439,1996-05
13,284,2439,1996-05
14,604,2439,1996-05
15,40,2438,1996-05
16,107,2438,1996-05
17,145,2438,1996-05
18,107,213,1996-05
19,130,213,1996-05
20,136,213,1996-05
21,145,213,1996-05
22,468,213,1996-05
23,107,215,1996-05
24,130,215,1996-05
25,145,215,1996-05
26,429,215,1996-05
27,604,215,1996-05
28,107,214,1996-05
29,130,214,1996-05
30,145,214,1996-05
31,107,221,1996-05
32,136,221,1996-05
33,145,221,1996-05
34,468,221,1996-05
35,604,221,1996-05
36,107,220,1996-05
37,136,220,1996-05
38,145,220,1996-05
39,468,220,1996-05
40,107,225,1996-05
41,145,225,1996-05
42,604,225,1996-05
43,40,2443,1996-05
44,130,2443,1996-05
45,136,2443,1996-05
46,145,2443,1996-05
47,353,2443,1996-05
48,436,2443,1996-05
49,40,2445,1996-05
50,130,2445,1996-05
51,145,2445,1996-05
52,604,2445,1996-05
53,40,2444,1996-05
54,130,2444,1996-05
55,145,2444,1996-05
56,40,2450,1996-05
57,136,2450,1996-05
58,145,2450,1996-05
59,353,2450,1996-05
60,604,2450,1996-05
61,40,2449,1996-05
62,136,2449,1996-05
63,145,2449,1996-05
64,353,2449,1996-05
65,40,2466,1996-05
66,284,2466,1996-05
67,429,2466,1996-05
68,604,2466,1996-05
69,40,2455,1996-05
70,136,2455,1996-05
71,284,2455,1996-05
72,353,2455,1996-05
73,604,2455,1996-05
74,40,2467,1996-05
75,284,2467,1996-05
76,604,2467,1996-05
77,136,865,1996-05
78,429,865,1996-05
79,604,865,1996-05
80,40,2459,1996-05
81,136,2459,1996-05
82,353,2459,1996-05
83,436,2459,1996-05
84,604,2459,1996-05
85,40,2458,1996-05
86,136,2458,1996-05
87,353,2458,1996-05
88,436,2458,1996-05
89,40,2460,1996-05
90,136,2460,1996-05
91,353,2460,1996-05
92,604,2460,1996-05
93,40,2457,1996-05
94,136,2457,1996-05
95,353,2457,1996-05
96,134,840,1996-05
97,136,840,1996-05
98,353,840,1996-05
99,436,840,1996-05
100,468,840,1996-05
101,136,862,1996-05
102,353,862,1996-05
103,468,862,1996-05
