,user_id,group_id,period
0,40,2953,1996-05
1,107,2953,1996-05
2,130,2953,1996-05
3,145,2953,1996-05
4,40,2956,1996-05
5,107,2956,1996-05
6,136,2956,1996-05
7,145,2956,1996-05
8,353,2956,1996-05
9,468,2956,1996-05
10,40,2961,1996-05
11,107,2961,1996-05
12,145,2961,1996-05
13,284,2961,1996-05
14,604,2961,1996-05
15,40,2960,1996-05
16,107,2960,1996-05
17,145,2960,1996-05
18,107,244,1996-05
19,130,244,1996-05
20,136,244,1996-05
21,145,244,1996-05
22,468,244,1996-05
23,107,246,1996-05
24,130,246,1996-05
25,145,246,1996-05
26,429,246,1996-05
27,604,246,1996-05
28,107,245,1996-05
29,130,245,1996-05
30,145,245,1996-05
31,107,252,1996-05
32,136,252,1996-05
33,145,252,1996-05
34,468,252,1996-05
35,604,252,1996-05
36,107,251,1996-05
37,136,251,1996-05
38,145,251,1996-05
39,468,251,1996-05
40,107,257,1996-05
41,145,257,1996-05
42,604,257,1996-05
43,40,2965,1996-05
44,130,2965,1996-05
45,136,2965,1996-05
46,145,2965,1996-05
47,353,2965,1996-05
48,436,2965,1996-05
49,40,2967,1996-05
50,130,2967,1996-05
51,145,2967,1996-05
52,604,2967,1996-05
53,40,2966,1996-05
54,130,2966,1996-05
55,145,2966,1996-05
56,40,2973,1996-05
57,136,2973,1996-05
58,145,2973,1996-05
59,353,2973,1996-05
60,604,2973,1996-05
61,40,2972,1996-05
62,136,2972,1996-05
63,145,2972,1996-05
64,353,2972,1996-05
65,40,2993,1996-05
66,284,2993,1996-05
67,429,2993,1996-05
68,604,2993,1996-05
69,40,2978,1996-05
70,136,2978,1996-05
71,284,2978,1996-05
72,353,2978,1996-05
73,604,2978,1996-05
74,40,2994,1996-05
75,284,2994,1996-05
76,604,2994,1996-05
77,136,1040,1996-05
78,429,1040,1996-05
79,604,1040,1996-05
80,40,2982,1996-05
81,136,2982,1996-05
82,353,2982,1996-05
83,436,2982,1996-05
84,604,2982,1996-05
85,40,2981,1996-05
86,136,2981,1996-05
87,353,2981,1996-05
88,436,2981,1996-05
89,40,2983,1996-05
90,136,2983,1996-05
91,353,2983,1996-05
92,604,2983,1996-05
93,40,2980,1996-05
94,136,2980,1996-05
95,353,2980,1996-05
96,134,1007,1996-05
97,136,1007,1996-05
98,353,1007,1996-05
99,436,1007,1996-05
100,468,1007,1996-05
101,136,1036,1996-05
102,353,1036,1996-05
103,468,1036,1996-05
104,604,1036,1996-05
105,136,1035,1996-05
106,353,1035,1996-05
107,468,1035,1996-05
108,136,1034,1996-05
109,353,1034,1996-05
110,436,1034,1996-05
111,604,1034,1996-05
112,99,4551,1996-05
113,134,4551,1996-05
114,136,4551,1996-05
115,353,4551,1996-05
116,436,4551,1996-05
117,134,1006,1996-05
118,136,1006,1996-05
119,353,1006,1996-05
120,436,1006,1996-05
121,40,2954,1996-05
122,107,2954,1996-05
123,130,2954,1996-05
124,353,2954,1996-05
125,40,2955,1996-05
126,107,2955,1996-05
127,130,2955,1996-05
128,429,2955,1996-05
129,40,2952,1996-05
130,107,2952,1996-05
131,130,2952,1996-05
132,40,2963,1996-05
133,107,2963,1996-05
134,353,2963,1996-05
135,107,247,1996-05
136,130,247,1996-05
137,429,247,1996-05
138,107,243,1996-05
139,130,243,1996-05
140,40,2968,1996-05
141,130,2968,1996-05
142,353,2968,1996-05
143,40,2964,1996-05
144,130,2964,1996-05
145,40,2996,1996-05
146,353,2996,1996-05
147,429,2996,1996-05
148,40,2998,1996-05
149,429,2998,1996-05
150,40,2958,1996-05
151,107,2958,1996-05
152,136,2958,1996-05
153,436,2958,1996-05
154,468,2958,1996-05
155,40,2957,1996-05
156,107,2957,1996-05
157,136,2957,1996-05
158,284,2957,1996-05
159,468,2957,1996-05
160,40,2959,1996-05
161,107,2959,1996-05
162,136,2959,1996-05
163,468,2959,1996-05
164,40,2962,1996-05
165,107,2962,1996-05
166,284,2962,1996-05
167,107,253,1996-05
168,136,253,1996-05
169,468,253,1996-05
170,40,2979,1996-05
171,136,2979,1996-05
172,284,2979,1996-05
173,436,2979,1996-05
174,40,2977,1996-05
175,136,2977,1996-05
176,284,2977,1996-05
177,40,2951,1996-05
178,107,2951,1996-05
179,130,922,1996-05
180,134,922,1996-05
181,145,922,1996-05
182,436,922,1996-05
183,468,922,1996-05
184,54,3569,1996-05
185,130,3569,1996-05
186,145,3569,1996-05
187,130,937,1996-05
188,145,937,1996-05
189,468,937,1996-05
190,130,936,1996-05
191,145,936,1996-05
192,436,936,1996-05
193,54,3573,1996-05
194,134,3573,1996-05
195,436,3573,1996-05
196,468,3573,1996-05
197,134,1017,1996-05
198,436,1017,1996-05
199,468,1017,1996-05
200,54,3576,1996-05
201,136,3576,1996-05
202,436,3576,1996-05
203,604,3576,1996-05
204,35,2500,1996-05
205,40,2500,1996-05
206,136,1021,1996-05
207,145,1021,1996-05
208,284,1021,1996-05
209,353,1021,1996-05
210,145,1160,1996-05
211,284,1160,1996-05
212,136,1023,1996-05
213,145,1023,1996-05
214,353,1023,1996-05
215,436,1023,1996-05
216,136,1022,1996-05
217,145,1022,1996-05
218,353,1022,1996-05
219,136,1028,1996-05
220,284,1028,1996-05
221,353,1028,1996-05
222,436,1028,1996-05
223,136,1027,1996-05
224,284,1027,1996-05
225,353,1027,1996-05
226,136,1039,1996-05
227,429,1039,1996-05
228,436,1039,1996-05
229,99,4552,1996-05
230,134,4552,1996-05
231,136,4552,1996-05
232,436,4552,1996-05
233,134,1009,1996-05
234,136,1009,1996-05
235,436,1009,1996-05
236,40,2975,1996-05
237,136,2975,1996-05
238,145,2975,1996-05
239,436,2975,1996-05
240,604,2975,1996-05
241,40,2974,1996-05
242,136,2974,1996-05
243,145,2974,1996-05
244,436,2974,1996-05
245,40,2976,1996-05
246,136,2976,1996-05
247,145,2976,1996-05
248,604,2976,1996-05
249,40,2971,1996-05
250,136,2971,1996-05
251,145,2971,1996-05
252,40,2985,1996-05
253,136,2985,1996-05
254,436,2985,1996-05
255,604,2985,1996-05
256,136,1024,1996-05
257,145,1024,1996-05
258,436,1024,1996-05
259,130,925,1996-05
260,136,925,1996-05
261,145,925,1996-05
262,444,925,1996-05
263,604,925,1996-05
264,130,926,1996-05
265,136,926,1996-05
266,145,926,1996-05
267,604,926,1996-05
268,130,924,1996-05
269,136,924,1996-05
270,145,924,1996-05
271,130,938,1996-05
272,145,938,1996-05
273,604,938,1996-05
274,130,935,1996-05
275,145,935,1996-05
276,136,1025,1996-05
277,145,1025,1996-05
278,604,1025,1996-05
279,136,1020,1996-05
280,145,1020,1996-05
281,130,928,1996-05
282,136,928,1996-05
283,436,928,1996-05
284,468,928,1996-05
285,130,933,1996-05
286,136,933,1996-05
287,468,933,1996-05
288,604,933,1996-05
289,130,929,1996-05
290,136,929,1996-05
291,436,929,1996-05
292,604,929,1996-05
293,130,927,1996-05
294,136,927,1996-05
295,436,927,1996-05
296,136,1043,1996-05
297,436,1043,1996-05
298,468,1043,1996-05
299,604,1043,1996-05
300,136,1046,1996-05
301,468,1046,1996-05
302,604,1046,1996-05
303,136,1042,1996-05
304,436,1042,1996-05
305,468,1042,1996-05
306,130,940,1996-05
307,436,940,1996-05
308,468,940,1996-05
309,130,939,1996-05
310,436,939,1996-05
311,130,934,1996-05
312,136,934,1996-05
313,604,934,1996-05
314,40,3002,1996-05
315,54,3002,1996-05
316,145,3002,1996-05
317,604,3002,1996-05
318,54,3578,1996-05
319,145,3578,1996-05
320,436,3578,1996-05
321,40,3003,1996-05
322,54,3003,1996-05
