,user_id,group_id,period
0,6,353,1996
1,37,353,1996
2,43,353,1996
3,56,353,1996
4,58,353,1996
5,102,353,1996
6,109,353,1996
7,117,353,1996
8,126,353,1996
9,133,353,1996
10,142,353,1996
11,179,353,1996
12,181,353,1996
13,229,353,1996
14,235,353,1996
15,284,353,1996
16,347,353,1996
17,379,353,1996
18,385,353,1996
19,394,353,1996
20,404,353,1996
21,411,353,1996
22,436,353,1996
23,447,353,1996
24,455,353,1996
25,458,353,1996
26,470,353,1996
27,476,353,1996
28,485,353,1996
29,486,353,1996
30,498,353,1996
31,507,353,1996
32,512,353,1996
33,530,353,1996
34,541,353,1996
35,565,353,1996
36,566,353,1996
37,584,353,1996
38,592,353,1996
39,609,353,1996
40,6,352,1996
41,37,352,1996
42,43,352,1996
43,54,352,1996
44,56,352,1996
45,58,352,1996
46,102,352,1996
47,109,352,1996
48,117,352,1996
49,121,352,1996
50,126,352,1996
51,133,352,1996
52,162,352,1996
53,170,352,1996
54,179,352,1996
55,229,352,1996
56,235,352,1996
57,284,352,1996
58,314,352,1996
59,373,352,1996
60,374,352,1996
61,385,352,1996
62,404,352,1996
63,411,352,1996
64,436,352,1996
65,444,352,1996
66,447,352,1996
67,455,352,1996
68,470,352,1996
69,476,352,1996
70,486,352,1996
71,498,352,1996
72,512,352,1996
73,541,352,1996
74,559,352,1996
75,565,352,1996
76,566,352,1996
77,592,352,1996
78,609,352,1996
79,6,337,1996
80,37,337,1996
81,38,337,1996
82,43,337,1996
83,46,337,1996
84,56,337,1996
85,58,337,1996
86,94,337,1996
87,102,337,1996
88,109,337,1996
89,117,337,1996
90,126,337,1996
91,133,337,1996
92,176,337,1996
93,179,337,1996
94,229,337,1996
95,235,337,1996
96,242,337,1996
97,284,337,1996
98,340,337,1996
99,353,337,1996
100,385,337,1996
101,404,337,1996
102,411,337,1996
103,436,337,1996
104,447,337,1996
105,455,337,1996
106,470,337,1996
107,476,337,1996
108,486,337,1996
109,498,337,1996
110,512,337,1996
111,541,337,1996
112,565,337,1996
113,566,337,1996
114,588,337,1996
115,592,337,1996
116,602,337,1996
117,609,337,1996
118,6,354,1996
119,37,354,1996
120,43,354,1996
121,56,354,1996
122,58,354,1996
123,102,354,1996
124,109,354,1996
125,117,354,1996
126,126,354,1996
127,133,354,1996
128,179,354,1996
129,229,354,1996
130,235,354,1996
131,284,354,1996
132,385,354,1996
133,404,354,1996
134,411,354,1996
135,436,354,1996
136,447,354,1996
137,455,354,1996
138,470,354,1996
139,476,354,1996
140,486,354,1996
141,498,354,1996
142,512,354,1996
143,541,354,1996
144,565,354,1996
145,566,354,1996
146,592,354,1996
147,609,354,1996
148,6,318,1996
149,14,318,1996
150,56,318,1996
151,58,318,1996
152,109,318,1996
153,117,318,1996
154,121,318,1996
155,126,318,1996
156,170,318,1996
157,179,318,1996
158,229,318,1996
159,235,318,1996
160,240,318,1996
161,284,318,1996
162,314,318,1996
163,373,318,1996
164,374,318,1996
165,379,318,1996
166,394,318,1996
167,404,318,1996
168,411,318,1996
169,444,318,1996
170,447,318,1996
171,455,318,1996
172,458,318,1996
173,470,318,1996
174,486,318,1996
175,498,318,1996
176,512,318,1996
177,536,318,1996
178,541,318,1996
179,559,318,1996
180,566,318,1996
181,584,318,1996
182,592,318,1996
183,5,175,1996
184,6,175,1996
185,38,175,1996
186,46,175,1996
187,56,175,1996
188,58,175,1996
189,94,175,1996
190,109,175,1996
191,117,175,1996
192,126,175,1996
193,136,175,1996
194,176,175,1996
195,179,175,1996
196,229,175,1996
197,235,175,1996
198,284,175,1996
199,340,175,1996
200,379,175,1996
201,394,175,1996
202,404,175,1996
203,411,175,1996
204,447,175,1996
205,455,175,1996
