,user_id,group_id,period
0,56,5100,1996-08
1,102,5100,1996-08
2,130,5100,1996-08
3,134,5100,1996-08
4,142,5100,1996-08
5,145,5100,1996-08
6,229,5100,1996-08
7,235,5100,1996-08
8,411,5100,1996-08
9,436,5100,1996-08
10,455,5100,1996-08
11,468,5100,1996-08
12,498,5100,1996-08
13,541,5100,1996-08
14,592,5100,1996-08
15,102,166,1996-08
16,145,166,1996-08
17,170,166,1996-08
18,176,166,1996-08
19,179,166,1996-08
20,229,166,1996-08
21,235,166,1996-08
22,385,166,1996-08
23,394,166,1996-08
24,468,166,1996-08
25,498,166,1996-08
26,541,166,1996-08
27,574,166,1996-08
28,584,166,1996-08
29,592,166,1996-08
30,40,4110,1996-08
31,102,4110,1996-08
32,107,4110,1996-08
33,136,4110,1996-08
34,145,4110,1996-08
35,229,4110,1996-08
36,235,4110,1996-08
37,353,4110,1996-08
38,468,4110,1996-08
39,476,4110,1996-08
40,498,4110,1996-08
41,541,4110,1996-08
42,592,4110,1996-08
43,102,169,1996-08
44,145,169,1996-08
45,229,169,1996-08
46,235,169,1996-08
47,468,169,1996-08
48,498,169,1996-08
49,541,169,1996-08
50,592,169,1996-08
51,102,119,1996-08
52,130,119,1996-08
53,145,119,1996-08
54,243,119,1996-08
55,385,119,1996-08
56,394,119,1996-08
57,395,119,1996-08
58,436,119,1996-08
59,455,119,1996-08
60,498,119,1996-08
61,40,4111,1996-08
62,102,4111,1996-08
63,130,4111,1996-08
64,136,4111,1996-08
65,145,4111,1996-08
66,353,4111,1996-08
67,404,4111,1996-08
68,436,4111,1996-08
69,455,4111,1996-08
70,476,4111,1996-08
71,486,4111,1996-08
72,498,4111,1996-08
73,512,4111,1996-08
74,588,4111,1996-08
75,602,4111,1996-08
76,102,120,1996-08
77,130,120,1996-08
78,145,120,1996-08
79,436,120,1996-08
80,455,120,1996-08
81,498,120,1996-08
82,26,2810,1996-08
83,38,2810,1996-08
84,40,2810,1996-08
85,102,2810,1996-08
86,109,2810,1996-08
87,136,2810,1996-08
88,145,2810,1996-08
89,353,2810,1996-08
90,385,2810,1996-08
91,394,2810,1996-08
92,476,2810,1996-08
93,498,2810,1996-08
94,604,2810,1996-08
95,102,172,1996-08
96,145,172,1996-08
97,385,172,1996-08
98,394,172,1996-08
99,498,172,1996-08
100,40,4113,1996-08
101,102,4113,1996-08
102,136,4113,1996-08
103,145,4113,1996-08
104,353,4113,1996-08
105,476,4113,1996-08
106,498,4113,1996-08
107,102,183,1996-08
108,145,183,1996-08
109,498,183,1996-08
110,54,5078,1996-08
111,56,5078,1996-08
112,130,5078,1996-08
113,145,5078,1996-08
114,179,5078,1996-08
115,235,5078,1996-08
116,242,5078,1996-08
117,314,5078,1996-08
118,395,5078,1996-08
119,411,5078,1996-08
120,455,5078,1996-08
121,592,5078,1996-08
122,40,4249,1996-08
123,56,4249,1996-08
124,107,4249,1996-08
125,130,4249,1996-08
126,145,4249,1996-08
127,235,4249,1996-08
128,411,4249,1996-08
129,455,4249,1996-08
130,476,4249,1996-08
131,592,4249,1996-08
132,602,4249,1996-08
133,56,5145,1996-08
134,130,5145,1996-08
