,user_id,group_id,period
0,99,450,1996-04
1,191,450,1996-04
2,107,24,1996-05
3,536,24,1996-05
4,107,22,1996-05
5,130,22,1996-05
6,40,281,1996-05
7,107,281,1996-05
8,107,23,1996-05
9,134,23,1996-05
10,35,240,1996-05
11,107,240,1996-05
12,468,240,1996-05
13,353,247,1996-05
14,444,247,1996-05
15,604,247,1996-05
16,35,241,1996-05
17,40,241,1996-05
18,136,53,1996-05
19,284,53,1996-05
20,40,283,1996-05
21,353,283,1996-05
22,353,246,1996-05
23,444,246,1996-05
24,353,245,1996-05
25,436,245,1996-05
26,40,284,1996-05
27,444,284,1996-05
28,35,242,1996-05
29,536,242,1996-05
30,40,285,1996-05
31,536,285,1996-05
32,136,54,1996-05
33,353,54,1996-05
34,284,200,1996-05
35,353,200,1996-05
36,136,56,1996-05
37,536,56,1996-05
38,284,201,1996-05
39,536,201,1996-05
40,136,55,1996-05
41,468,55,1996-05
42,40,282,1996-05
43,136,282,1996-05
44,134,52,1996-05
45,468,52,1996-05
46,56,383,1996-06
47,349,383,1996-06
48,411,383,1996-06
49,56,380,1996-06
50,102,380,1996-06
51,584,380,1996-06
52,56,382,1996-06
53,242,382,1996-06
54,574,382,1996-06
55,14,58,1996-06
56,574,58,1996-06
57,584,58,1996-06
58,192,113,1996-06
59,349,113,1996-06
60,541,113,1996-06
61,584,113,1996-06
62,56,381,1996-06
63,192,381,1996-06
64,411,381,1996-06
65,541,381,1996-06
66,584,381,1996-06
67,56,384,1996-06
68,411,384,1996-06
69,192,115,1996-06
70,541,115,1996-06
71,584,115,1996-06
72,411,289,1996-06
73,476,289,1996-06
74,541,289,1996-06
75,584,289,1996-06
76,46,338,1996-06
77,541,338,1996-06
78,584,338,1996-06
79,46,328,1996-06
80,273,328,1996-06
81,411,328,1996-06
82,46,333,1996-06
83,411,333,1996-06
84,584,333,1996-06
85,46,332,1996-06
86,411,332,1996-06
87,192,114,1996-06
88,411,114,1996-06
89,584,114,1996-06
90,385,261,1996-06
91,584,261,1996-06
92,314,216,1996-06
93,385,216,1996-06
94,476,216,1996-06
95,46,339,1996-06
96,56,339,1996-06
97,273,339,1996-06
98,56,386,1996-06
99,584,386,1996-06
100,46,326,1996-06
101,242,326,1996-06
102,46,335,1996-06
103,476,335,1996-06
104,541,335,1996-06
105,46,330,1996-06
106,273,330,1996-06
107,574,330,1996-06
108,46,340,1996-06
109,574,340,1996-06
110,476,349,1996-06
111,574,349,1996-06
112,273,193,1996-06
113,476,193,1996-06
114,584,193,1996-06
115,46,336,1996-06
116,476,336,1996-06
117,584,336,1996-06
118,46,331,1996-06
119,273,331,1996-06
120,584,331,1996-06
121,273,194,1996-06
122,584,194,1996-06
123,46,329,1996-06
124,273,329,1996-06
125,476,329,1996-06
126,273,192,1996-06
127,476,192,1996-06
128,46,327,1996-06
129,273,327,1996-06
130,46,334,1996-06
131,476,334,1996-06
132,102,9,1996-06
133,411,9,1996-06
134,242,167,1996-06
135,411,167,1996-06
136,102,8,1996-06
137,242,8,1996-06
138,411,291,1996-06
139,541,291,1996-06
140,584,291,1996-06
141,411,292,1996-06
142,584,292,1996-06
143,273,191,1996-06
144,385,191,1996-06
145,242,166,1996-06
146,273,166,1996-06
147,46,337,1996-06
148,541,337,1996-06
149,192,116,1996-06
150,584,116,1996-06
151,385,260,1996-06
152,411,260,1996-06
153,476,350,1996-06
154,584,350,1996-06
155,14,57,1996-06
156,46,57,1996-06
157,14,59,1996-06
158,584,59,1996-06
159,56,385,1996-06
160,574,385,1996-06
161,476,348,1996-06
162,541,348,1996-06
163,349,239,1996-06
164,584,239,1996-06
165,46,341,1996-06
166,584,341,1996-06
167,273,190,1996-06
168,314,190,1996-06
169,541,376,1996-06
170,584,376,1996-06
171,411,290,1996-06
172,541,290,1996-06
173,455,324,1996-07
174,485,324,1996-07
175,592,324,1996-07
176,243,168,1996-07
177,485,168,1996-07
178,229,148,1996-07
179,447,148,1996-07
180,485,352,1996-07
181,592,352,1996-07
182,162,81,1996-07
183,455,81,1996-07
184,447,317,1996-07
185,455,317,1996-07
186,447,318,1996-07
187,592,318,1996-07
188,229,149,1996-07
189,592,149,1996-07
190,38,250,1996-08
191,109,250,1996-08
192,176,250,1996-08
193,179,250,1996-08
194,486,250,1996-08
195,498,250,1996-08
196,512,250,1996-08
197,588,250,1996-08
198,602,250,1996-08
199,8,433,1996-08
200,38,433,1996-08
201,512,433,1996-08
202,588,433,1996-08
203,602,433,1996-08
204,38,252,1996-08
205,394,252,1996-08
206,512,252,1996-08
207,588,252,1996-08
208,602,252,1996-08
209,109,27,1996-08
210,179,27,1996-08
211,486,27,1996-08
