,user_id,group_id,period
0,38,30,1996-09
1,485,30,1996-09
2,40,34,1996-09
3,446,34,1996-09
4,136,2,1996-09
5,584,2,1996-09
6,386,33,1996-09
7,588,33,1996-09
8,38,29,1996-09
9,136,29,1996-09
10,136,1,1996-09
11,314,1,1996-09
12,94,53,1996-09
13,536,53,1996-09
14,541,41,1996-09
15,602,41,1996-09
16,81,51,1997-03
17,126,51,1997-03
18,81,52,1997-03
19,373,52,1997-03
20,181,7,1997-03
21,373,7,1997-03
22,6,45,1997-03
23,84,45,1997-03
24,57,43,2000-09
25,414,43,2000-09
26,19,9,2000-09
27,469,9,2000-09
28,19,11,2000-09
29,571,11,2000-09
30,294,22,2000-09
31,603,22,2000-09
32,19,10,2000-09
33,57,10,2000-09
34,19,8,2000-09
35,217,8,2000-09
36,294,21,2000-09
37,469,21,2000-09
38,294,20,2000-09
39,333,20,2000-09
40,57,42,2000-09
41,294,42,2000-09
42,113,0,2001-03
43,160,0,2001-03
44,288,19,2001-03
45,368,19,2001-03
46,160,5,2001-03
47,368,5,2001-03
48,384,32,2001-09
49,474,32,2001-09
50,20,12,2003-09
51,182,12,2003-09
52,287,16,2005-03
53,316,16,2005-03
54,316,25,2005-03
55,428,25,2005-03
56,287,18,2005-03
57,552,18,2005-03
58,287,17,2005-03
59,428,17,2005-03
60,7,50,2005-03
61,428,50,2005-03
62,488,38,2005-09
63,608,38,2005-09
64,448,35,2005-09
65,608,35,2005-09
66,68,46,2006-09
67,132,46,2006-09
68,68,49,2006-09
69,370,49,2006-09
70,68,48,2006-09
71,167,48,2006-09
72,34,27,2007-03
73,274,27,2007-03
74,274,14,2007-03
75,580,14,2007-03
76,307,24,2007-09
77,570,24,2007-09
78,480,37,2007-09
79,573,37,2007-09
80,219,13,2008-03
81,477,13,2008-03
82,28,15,2009-03
83,51,15,2009-03
84,51,40,2009-03
85,600,40,2009-03
86,177,6,2015-09
87,509,6,2015-09
88,139,3,2016-03
89,495,3,2016-03
90,365,28,2017-03
91,517,28,2017-03
92,599,44,2017-09
93,610,44,2017-09
94,47,36,2017-09
95,328,36,2017-09
96,382,31,2018-03
97,599,31,2018-03
98,50,39,2018-03
99,111,39,2018-03
100,331,26,2018-09
101,567,26,2018-09
102,296,23,2018-09
103,567,23,2018-09
104,68,47,2018-09
105,153,47,2018-09
106,153,4,2018-09
107,567,4,2018-09
