,user_id,group_id,period
0,201,6,1999-11
1,597,6,1999-11
2,57,17,2000-08
3,469,17,2000-08
4,414,15,2000-08
5,469,15,2000-08
6,1,0,2000-08
7,414,0,2000-08
8,57,16,2000-08
9,414,16,2000-08
10,91,20,2005-05
11,608,20,2005-05
12,580,18,2007-02
13,606,18,2007-02
14,166,5,2007-11
15,219,5,2007-11
16,122,1,2016-05
17,339,1,2016-05
18,305,7,2016-05
19,339,7,2016-05
20,305,9,2016-05
21,534,9,2016-05
22,73,19,2016-05
23,122,19,2016-05
24,305,8,2016-05
25,495,8,2016-05
26,339,11,2016-05
27,495,11,2016-05
28,122,3,2016-05
29,534,3,2016-05
30,122,2,2016-05
31,495,2,2016-05
32,125,4,2016-11
33,610,4,2016-11
34,328,10,2017-05
35,380,10,2017-05
36,380,13,2017-05
37,561,13,2017-05
38,380,14,2017-05
39,610,14,2017-05
40,352,12,2017-05
41,380,12,2017-05
