,user_id,group_id,period
0,38,1198,1996-08
1,107,1198,1996-08
2,109,1198,1996-08
3,130,1198,1996-08
4,176,1198,1996-08
5,179,1198,1996-08
6,229,1198,1996-08
7,447,1198,1996-08
8,486,1198,1996-08
9,498,1198,1996-08
10,512,1198,1996-08
11,574,1198,1996-08
12,588,1198,1996-08
13,602,1198,1996-08
14,109,126,1996-08
15,179,126,1996-08
16,284,126,1996-08
17,486,126,1996-08
18,498,126,1996-08
19,512,126,1996-08
20,536,126,1996-08
21,541,126,1996-08
22,584,126,1996-08
23,592,126,1996-08
24,109,121,1996-08
25,162,121,1996-08
26,179,121,1996-08
27,455,121,1996-08
28,476,121,1996-08
29,486,121,1996-08
30,498,121,1996-08
31,512,121,1996-08
32,109,127,1996-08
33,179,127,1996-08
34,486,127,1996-08
35,498,127,1996-08
36,512,127,1996-08
37,46,1575,1996-08
38,134,1575,1996-08
39,176,1575,1996-08
40,512,1575,1996-08
41,574,1575,1996-08
42,588,1575,1996-08
43,592,1575,1996-08
44,602,1575,1996-08
45,176,417,1996-08
46,353,417,1996-08
47,455,417,1996-08
48,512,417,1996-08
49,574,417,1996-08
50,588,417,1996-08
51,602,417,1996-08
52,176,424,1996-08
53,512,424,1996-08
54,574,424,1996-08
55,588,424,1996-08
56,602,424,1996-08
57,56,1795,1996-08
58,235,1795,1996-08
59,349,1795,1996-08
60,411,1795,1996-08
61,444,1795,1996-08
62,455,1795,1996-08
63,485,1795,1996-08
64,512,1795,1996-08
65,592,1795,1996-08
66,107,113,1996-08
67,229,113,1996-08
68,486,113,1996-08
69,498,113,1996-08
70,536,113,1996-08
71,584,113,1996-08
72,592,113,1996-08
73,40,1360,1996-08
74,99,1360,1996-08
75,107,1360,1996-08
76,229,1360,1996-08
77,385,1360,1996-08
78,486,1360,1996-08
79,498,1360,1996-08
80,107,112,1996-08
81,229,112,1996-08
82,486,112,1996-08
83,498,112,1996-08
84,192,512,1996-08
85,235,512,1996-08
86,411,512,1996-08
87,485,512,1996-08
88,486,512,1996-08
89,498,512,1996-08
90,536,512,1996-08
91,584,512,1996-08
92,592,512,1996-08
93,486,1682,1996-08
94,498,1682,1996-08
95,536,1682,1996-08
96,584,1682,1996-08
97,592,1682,1996-08
98,142,286,1996-08
99,235,286,1996-08
100,411,286,1996-08
101,485,286,1996-08
102,592,286,1996-08
103,235,690,1996-08
104,411,690,1996-08
105,485,690,1996-08
106,592,690,1996-08
107,40,1361,1996-08
108,99,1361,1996-08
109,109,1361,1996-08
110,229,1361,1996-08
111,353,1361,1996-08
112,447,1361,1996-08
113,486,1361,1996-08
114,512,1361,1996-08
115,588,1361,1996-08
116,602,1361,1996-08
