,user_id,group_id,period
0,40,23,1996-05
1,107,23,1996-05
2,136,23,1996-05
3,145,23,1996-05
4,353,23,1996-05
5,468,23,1996-05
6,107,1,1996-05
7,130,1,1996-05
8,136,1,1996-05
9,145,1,1996-05
10,468,1,1996-05
11,107,2,1996-05
12,136,2,1996-05
13,145,2,1996-05
14,468,2,1996-05
15,604,2,1996-05
16,40,26,1996-05
17,107,26,1996-05
18,145,26,1996-05
19,284,26,1996-05
20,604,26,1996-05
21,40,27,1996-05
22,130,27,1996-05
23,136,27,1996-05
24,145,27,1996-05
25,353,27,1996-05
26,436,27,1996-05
27,40,28,1996-05
28,136,28,1996-05
29,145,28,1996-05
30,353,28,1996-05
31,604,28,1996-05
32,40,25,1996-05
33,107,25,1996-05
34,136,25,1996-05
35,436,25,1996-05
36,468,25,1996-05
37,40,24,1996-05
38,107,24,1996-05
39,136,24,1996-05
40,284,24,1996-05
41,468,24,1996-05
42,40,30,1996-05
43,136,30,1996-05
44,284,30,1996-05
45,353,30,1996-05
46,604,30,1996-05
47,40,31,1996-05
48,136,31,1996-05
49,353,31,1996-05
50,436,31,1996-05
51,604,31,1996-05
52,134,11,1996-05
53,136,11,1996-05
54,353,11,1996-05
55,436,11,1996-05
56,468,11,1996-05
57,40,29,1996-05
58,136,29,1996-05
59,145,29,1996-05
60,436,29,1996-05
61,604,29,1996-05
62,130,10,1996-05
63,136,10,1996-05
64,145,10,1996-05
65,444,10,1996-05
66,604,10,1996-05
67,130,9,1996-05
68,134,9,1996-05
69,145,9,1996-05
70,436,9,1996-05
71,468,9,1996-05
72,46,33,1996-06
73,242,33,1996-06
74,314,33,1996-06
75,385,33,1996-06
76,411,33,1996-06
77,102,0,1996-06
78,385,0,1996-06
79,541,0,1996-06
80,574,0,1996-06
81,584,0,1996-06
82,56,41,1996-06
83,102,41,1996-06
84,273,41,1996-06
85,411,41,1996-06
86,584,41,1996-06
87,14,12,1996-06
88,314,12,1996-06
89,411,12,1996-06
