,user_id,group_id,period
0,99,387,1996-05
1,436,387,1996-05
2,136,20,1996-05
3,145,20,1996-05
4,436,20,1996-05
5,136,23,1996-05
6,436,23,1996-05
7,136,24,1996-05
8,604,24,1996-05
9,99,383,1996-05
10,136,383,1996-05
11,99,386,1996-05
12,353,386,1996-05
13,429,386,1996-05
14,191,76,1996-05
15,353,76,1996-05
16,191,77,1996-05
17,468,77,1996-05
18,136,21,1996-05
19,191,21,1996-05
20,99,384,1996-05
21,191,384,1996-05
22,353,189,1996-05
23,436,189,1996-05
24,99,385,1996-05
25,353,385,1996-05
26,136,22,1996-05
27,353,22,1996-05
28,235,113,1996-08
29,314,113,1996-08
30,394,113,1996-08
31,411,236,1996-08
32,584,236,1996-08
33,602,236,1996-08
34,14,27,1996-08
35,411,27,1996-08
36,38,209,1996-08
37,541,209,1996-08
38,588,209,1996-08
39,411,237,1996-08
40,588,237,1996-08
41,14,26,1996-08
42,314,26,1996-08
43,584,309,1996-08
44,602,309,1996-08
45,314,168,1996-08
46,394,168,1996-08
47,498,168,1996-08
48,314,169,1996-08
49,394,169,1996-08
50,588,169,1996-08
51,235,115,1996-08
52,394,115,1996-08
53,26,120,1996-08
54,38,120,1996-08
55,314,120,1996-08
56,411,235,1996-08
57,512,235,1996-08
58,602,235,1996-08
59,411,238,1996-08
60,602,238,1996-08
61,38,206,1996-08
62,411,206,1996-08
63,14,30,1996-08
64,602,30,1996-08
65,14,28,1996-08
66,541,28,1996-08
67,314,172,1996-08
68,588,172,1996-08
69,38,207,1996-08
70,485,207,1996-08
71,588,207,1996-08
72,485,271,1996-08
73,588,271,1996-08
74,38,210,1996-08
75,588,210,1996-08
76,314,170,1996-08
77,411,170,1996-08
78,235,114,1996-08
79,314,114,1996-08
80,602,114,1996-08
81,235,112,1996-08
82,314,112,1996-08
83,38,204,1996-08
84,235,204,1996-08
85,541,284,1996-08
86,602,284,1996-08
87,394,226,1996-08
88,588,226,1996-08
89,314,167,1996-08
90,394,167,1996-08
91,14,29,1996-08
92,588,29,1996-08
93,314,171,1996-08
94,541,171,1996-08
95,38,208,1996-08
96,541,208,1996-08
97,385,218,1996-08
98,602,218,1996-08
99,38,205,1996-08
100,385,205,1996-08
101,102,4,1996-08
102,109,4,1996-08
103,385,217,1996-08
104,541,217,1996-08
105,38,211,1996-08
106,602,211,1996-08
107,58,308,1996-11
108,94,308,1996-11
109,117,308,1996-11
110,121,308,1996-11
111,373,308,1996-11
112,94,380,1996-11
113,373,380,1996-11
114,386,380,1996-11
115,81,343,1996-11
116,126,343,1996-11
117,373,343,1996-11
118,446,343,1996-11
119,566,343,1996-11
120,117,13,1996-11
121,373,13,1996-11
122,6,319,1996-11
123,94,319,1996-11
124,117,319,1996-11
125,94,375,1996-11
126,126,375,1996-11
127,386,375,1996-11
128,94,370,1996-11
129,117,370,1996-11
130,386,370,1996-11
131,94,369,1996-11
132,117,369,1996-11
133,6,311,1996-11
134,126,311,1996-11
135,81,348,1996-11
